RENEWAL_ID,POLICY_ID,CUSTOMER_ID,RENEWAL_DUE_DATE,OLD_PREMIUM,NEW_PREMIUM,PREMIUM_INCREASE_PCT,CLAIM_HISTORY_FLAG,LOYALTY_YEARS,RENEWAL_PROBABILITY,RENEWAL_STATUS,CONTACT_CHANNEL,POLICY_TYPE,SALES_CHANNEL,PAYMENT_MODE,SUM_INSURED,ANNUAL_PREMIUM,RISK_SCORE,RISK_BAND,TOTAL_CLAIMS,TOTAL_CLAIM_AMOUNT,AVG_CLAIM_AMOUNT,MAX_CLAIM_AMOUNT,TOTAL_PAYMENTS_x,AVG_PAYMENT_DELAY_x,MAX_PAYMENT_DELAY_x,TOTAL_PAYMENTS_y,AVG_PAYMENT_DELAY_y,MAX_PAYMENT_DELAY_y,TOTAL_PAYMENTS,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,CUSTOMER_SINCE,CUSTOMER_TENURE_YEARS,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,TARGET_RENEWED,TARGET_CHURN
REN00002909,POL000093278,CUST00039505,2025-01-02,18909,20319,7.456766619070283,Yes,4,0.832,Cancelled,Email,Motor,Direct,Monthly,895840,18909,389,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-01-26,0.9363449691991786,44,Male,Married,Government Employee,1350154,West Bengal,702,High,0,1
REN00009742,POL000123076,CUST00050523,2025-01-02,17464,18910,8.279890059551075,No,7,0.9318,Renewed,WhatsApp,Health,Corporate Partner,Annual,430088,17464,399,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-12-26,5.021218343600274,28,Male,Married,Salaried,443958,Rajasthan,893,Low,1,0
REN00008935,POL000051237,CUST00068916,2025-01-02,16890,17869,5.796329188869153,No,4,0.912,Renewed,Email,Motor,Corporate Partner,Half-Yearly,822117,16890,361,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-03-02,-0.16153319644079397,28,Male,Single,Salaried,720591,Gujarat,709,High,1,0
REN00015391,POL000105263,CUST00086923,2025-01-02,9071,9676,6.6696064380994375,No,4,0.912,Renewed,Call,Motor,Agent,Monthly,974657,9071,483,Medium,1.0,48190.0,48190.0,48190.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-02-18,3.871321013004791,50,Female,Single,Professional,398702,Uttar Pradesh,793,Medium,1,0
REN00008093,POL000060903,CUST00076487,2025-01-02,24653,26977,9.426844603090903,No,5,0.8986,Lapsed,Call,Whole Life,Corporate Partner,Annual,8761622,24653,375,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-01-19,2.954140999315537,22,Female,Married,Business Owner,163252,Tamil Nadu,702,Low,0,1
REN00002014,POL000068052,CUST00042383,2025-01-03,36031,37882,5.1372429296994255,No,4,0.912,Renewed,SMS,Commercial,Direct,Annual,5212362,36031,500,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-04-01,3.759069130732375,19,Female,Married,Business Owner,653651,Tamil Nadu,683,Medium,1,0
REN00003302,POL000068535,CUST00070442,2025-01-03,11393,12147,6.618098832616519,No,8,0.944,Renewed,SMS,Health,Direct,Annual,660888,11393,374,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-05-03,1.672826830937714,50,Male,Married,Salaried,717481,Delhi,768,Low,1,0
REN00005567,POL000023808,CUST00021644,2025-01-03,34807,36509,4.889821013014624,No,7,0.936,Renewed,SMS,Whole Life,Broker,Annual,906108,34807,383,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-01-13,-0.02737850787132101,38,Male,Widowed,Self Employed,658402,Rajasthan,713,Low,1,0
REN00001127,POL000095561,CUST00028695,2025-01-03,81860,87893,7.369899828976301,No,6,0.928,Renewed,SMS,Commercial,Direct,Annual,3057330,81860,414,Low,1.0,361553.0,361553.0,361553.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-12-18,5.045859000684462,41,Male,Single,Professional,690477,Odisha,742,High,1,0
REN00005259,POL000100016,CUST00093052,2025-01-03,41579,46289,11.327833762235743,No,7,0.8861,Renewed,SMS,Whole Life,Corporate Partner,Annual,1722292,41579,409,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-10-08,0.23819301848049282,38,Male,Married,Government Employee,190256,Odisha,760,High,1,0
REN00003085,POL000133137,CUST00010210,2025-01-03,20362,22862,12.27777232099008,No,4,0.8478,Renewed,Agent Visit,Term Life,Online,Annual,7518596,20362,456,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-06,0.5776865160848734,63,Female,Single,Salaried,850026,Rajasthan,790,Low,1,0
REN00003040,POL000123264,CUST00016970,2025-01-03,14821,15597,5.235814047635112,No,7,0.936,Renewed,WhatsApp,Motor,Direct,Monthly,846633,14821,478,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-07-03,0.5037645448323066,61,Other,Married,Professional,1037616,Maharashtra,825,Low,1,0
REN00016970,POL000034365,CUST00068194,2025-01-03,7984,9723,21.781062124248496,No,2,0.6892,Renewed,Email,Motor,Corporate Partner,Annual,410961,7984,325,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-01-19,0.9582477754962354,26,Other,Single,Salaried,710059,Telangana,681,Low,1,0
REN00009507,POL000106452,CUST00030919,2025-01-03,43894,46246,5.358363329840069,No,8,0.944,Renewed,WhatsApp,Commercial,Agent,Annual,4790624,43894,470,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-10-06,0.243668720054757,44,Male,Widowed,Business Owner,156558,Kerala,687,Low,1,0
REN00000394,POL000005514,CUST00042046,2025-01-03,47500,50212,5.7094736842105265,No,2,0.896,Renewed,Agent Visit,Whole Life,Corporate Partner,Half-Yearly,3303253,47500,376,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-04-15,5.722108145106092,33,Female,Single,Government Employee,485245,Uttar Pradesh,827,High,1,0
REN00017438,POL000046127,CUST00034415,2025-01-03,15538,16790,8.057665079160767,No,7,0.9351,Renewed,Agent Visit,Motor,Bancassurance,Monthly,251961,15538,448,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-12-16,0.049281314168377825,35,Male,Married,Self Employed,963060,Odisha,774,Medium,1,0
REN00002441,POL000139614,CUST00044591,2025-01-03,32614,38549,18.19770650640829,No,6,0.775,Renewed,Agent Visit,Commercial,Agent,Annual,6842435,32614,409,Low,1.0,891107.0,891107.0,891107.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-05-14,3.6413415468856947,37,Male,Married,Government Employee,650935,Telangana,809,Medium,1,0
REN00019057,POL000042731,CUST00048772,2025-01-03,10257,9841,-4.055766793409378,Yes,7,0.856,Renewed,Agent Visit,Term Life,Corporate Partner,Annual,3813976,10257,377,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-10-28,3.184120465434634,30,Male,Widowed,Government Employee,1198024,Odisha,754,Low,1,0
REN00006259,POL000144149,CUST00071048,2025-01-03,11256,11495,2.1233120113717128,No,7,0.936,Renewed,Call,Term Life,Broker,Annual,2509797,11256,391,Low,1.0,234546.0,234546.0,234546.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-02-12,1.891854893908282,21,Other,Married,Government Employee,446603,Kerala,650,High,1,0
REN00013670,POL000112488,CUST00084902,2025-01-03,10635,10733,0.921485660554772,No,6,0.928,Renewed,SMS,Home,Bancassurance,Annual,4270309,10635,486,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-04-12,1.730321697467488,41,Male,Single,Salaried,207244,Telangana,724,Low,1,0
REN00008213,POL000025845,CUST00050649,2025-01-03,12110,12886,6.407927332782824,No,3,0.904,Renewed,Agent Visit,Health,Online,Half-Yearly,1370540,12110,426,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-03-24,1.782340862422998,27,Female,Single,Self Employed,529280,Tamil Nadu,743,High,1,0
REN00017329,POL000133561,CUST00052353,2025-01-03,9319,9045,-2.940229638373216,No,4,0.912,Renewed,SMS,Personal Accident,Direct,Annual,1047422,9319,355,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-05-21,-1.377138945927447,24,Other,Married,Self Employed,2243022,Maharashtra,730,Low,1,0
REN00014677,POL000134679,CUST00074846,2025-01-03,23066,24468,6.078210352900372,No,6,0.928,Renewed,WhatsApp,Whole Life,Broker,Monthly,1787450,23066,363,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-11-21,-0.8815879534565366,48,Male,Married,Salaried,825565,Rajasthan,775,Low,1,0
REN00000913,POL000072286,CUST00005240,2025-01-03,8282,10171,22.808500362231346,No,5,0.6977,Lapsed,Email,Home,Direct,Monthly,4298237,8282,432,Low,1.0,3316012.0,3316012.0,3316012.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-07-27,1.4401095140314852,30,Male,Single,Business Owner,1488156,Delhi,725,Low,0,1
REN00013429,POL000098801,CUST00054500,2025-01-03,18466,19245,4.218563847070291,No,7,0.936,Renewed,WhatsApp,Motor,Agent,Monthly,757758,18466,454,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-12-19,4.041067761806982,39,Female,Single,Salaried,660848,Tamil Nadu,690,Medium,1,0
REN00019778,POL000016378,CUST00078849,2025-01-03,14009,14406,2.833892497680063,No,1,0.888,Renewed,WhatsApp,Health,Direct,Quarterly,1015333,14009,498,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-07-08,-1.5085557837097878,53,Other,Married,Salaried,785459,Kerala,652,High,1,0
REN00006809,POL000098138,CUST00001270,2025-01-03,9970,10457,4.8846539618856575,No,4,0.912,Renewed,SMS,Motor,Agent,Annual,788385,9970,356,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-08-10,0.3997262149212868,35,Other,Single,Salaried,1037735,West Bengal,777,Low,1,0
REN00016488,POL000082565,CUST00002972,2025-01-03,13986,15192,8.622908622908623,No,3,0.8946,Renewed,SMS,Motor,Corporate Partner,Half-Yearly,514836,13986,409,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-06-16,-1.4483230663928817,31,Female,Married,Salaried,512546,Maharashtra,615,Medium,1,0
REN00011067,POL000035135,CUST00009015,2025-01-03,19860,21975,10.649546827794563,No,2,0.8563,Renewed,WhatsApp,Motor,Direct,Annual,1128789,19860,404,Low,1.0,93155.0,93155.0,93155.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-02-04,-1.0869267624914443,45,Male,Single,Salaried,699033,Uttar Pradesh,805,Low,1,0
REN00015689,POL000090872,CUST00072169,2025-01-03,58388,63222,8.279098444885935,No,8,0.9398,Renewed,WhatsApp,Commercial,Corporate Partner,Annual,11838455,58388,361,Low,1.0,318736.0,318736.0,318736.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-03-29,3.7672826830937716,36,Female,Married,Self Employed,2180998,Uttar Pradesh,716,Medium,1,0
REN00001677,POL000053396,CUST00059098,2025-01-03,23628,22181,-6.124090062637548,No,6,0.928,Renewed,SMS,Health,Broker,Monthly,768242,23628,516,Medium,1.0,63843.0,63843.0,63843.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-06-11,4.563997262149213,45,Other,Single,Business Owner,263698,Telangana,694,Low,1,0
REN00003386,POL000124013,CUST00028028,2025-01-03,14567,16561,13.688473947964578,No,5,0.8347,Renewed,Call,Motor,Bancassurance,Monthly,273981,14567,467,Low,1.0,44163.0,44163.0,44163.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-05-21,6.622861054072553,35,Female,Single,Business Owner,1239751,Rajasthan,630,Low,1,0
REN00005067,POL000040483,CUST00088251,2025-01-03,22340,22284,-0.25067144136078784,No,4,0.912,Renewed,Email,Health,Online,Annual,904311,22340,413,Low,1.0,24504.0,24504.0,24504.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-11-07,1.158110882956879,61,Other,Married,Salaried,350954,Rajasthan,735,High,1,0
REN00001238,POL000139636,CUST00074134,2025-01-03,3970,4142,4.332493702770781,No,4,0.912,Renewed,Agent Visit,Travel,Bancassurance,Quarterly,144790,3970,425,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-01-23,5.946611909650924,27,Female,Married,Salaried,740054,Uttar Pradesh,742,Medium,1,0
REN00004068,POL000114526,CUST00012381,2025-01-04,24009,28200,17.45595401724353,No,4,0.7701,Renewed,Agent Visit,Health,Bancassurance,Quarterly,1318310,24009,337,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-09-21,-0.7118412046543463,42,Male,Married,Retired,580882,Tamil Nadu,739,High,1,0
REN00002827,POL000008747,CUST00077855,2025-01-04,9403,11278,19.940444538976923,Yes,1,0.6288,Renewed,Agent Visit,Motor,Online,Monthly,780368,9403,515,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-12-03,2.088980150581793,51,Male,Divorced,Professional,1339149,Gujarat,742,Low,1,0
REN00004347,POL000131655,CUST00036611,2025-01-04,19435,19316,-0.6122974015950604,Yes,6,0.848,Renewed,Email,Health,Agent,Monthly,616676,19435,330,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-05-08,6.661190965092403,26,Male,Married,Professional,397796,Telangana,590,Medium,1,0
REN00001696,POL000134431,CUST00038331,2025-01-04,31385,34316,9.338856141468854,Yes,1,0.7879,Renewed,Agent Visit,Commercial,Broker,Annual,8121112,31385,365,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-12-29,4.016427104722792,52,Male,Single,Salaried,974041,Kerala,691,Medium,1,0
REN00004582,POL000020663,CUST00053763,2025-01-04,20121,22875,13.687192485462948,No,2,0.8106,Renewed,WhatsApp,Term Life,Online,Monthly,4986114,20121,441,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-05-08,0.6598220396988365,32,Other,Widowed,Salaried,543669,West Bengal,863,Low,1,0
REN00019594,POL000134967,CUST00090286,2025-01-04,16827,19108,13.555595174422061,No,5,0.8366,Renewed,Agent Visit,Motor,Bancassurance,Annual,370900,16827,473,Low,1.0,142450.0,142450.0,142450.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-04,0.5859000684462696,52,Male,Single,Self Employed,1555084,Kerala,602,Medium,1,0
REN00004427,POL000119582,CUST00044597,2025-01-04,6720,7346,9.31547619047619,No,8,0.9242,Lapsed,SMS,Personal Accident,Corporate Partner,Annual,1642187,6720,472,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-01-27,-0.06297056810403832,52,Male,Married,Self Employed,134581,Telangana,763,Low,0,1
REN00015896,POL000021767,CUST00070262,2025-01-04,24176,25998,7.536399735274653,No,2,0.896,Renewed,SMS,Whole Life,Online,Monthly,2546273,24176,533,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-19,0.5448323066392882,39,Female,Divorced,Retired,582890,Telangana,802,Low,1,0
REN00010619,POL000007710,CUST00081457,2025-01-04,15186,14973,-1.4026076649545633,No,4,0.912,Renewed,Call,Health,Direct,Half-Yearly,707543,15186,464,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-04-14,4.725530458590007,40,Other,Married,Salaried,644018,Rajasthan,583,Medium,1,0
REN00017958,POL000102126,CUST00021826,2025-01-04,10104,10899,7.868171021377672,No,8,0.944,Renewed,Call,Motor,Broker,Annual,606577,10104,454,Low,1.0,24973.0,24973.0,24973.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-12-18,2.0479123887748116,22,Male,Married,Self Employed,1523721,Maharashtra,689,Low,1,0
REN00019571,POL000146130,CUST00001396,2025-01-04,14541,16649,14.496939687779383,No,2,0.7985,Renewed,Email,Term Life,Agent,Quarterly,3587864,14541,538,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-02-11,-1.103353867214237,51,Male,Married,Professional,946458,West Bengal,778,Medium,1,0
REN00005668,POL000031783,CUST00086908,2025-01-04,3441,3493,1.5111886079628016,No,8,0.944,Renewed,WhatsApp,Personal Accident,Corporate Partner,Monthly,908446,3441,475,Low,1.0,69570.0,69570.0,69570.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-08-10,2.403832991101985,34,Other,Single,Salaried,370492,Telangana,700,Medium,1,0
REN00006135,POL000129567,CUST00040517,2025-01-04,15194,16555,8.957483217059366,No,3,0.8896,Renewed,WhatsApp,Health,Agent,Annual,567669,15194,448,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-05-15,3.6413415468856947,47,Male,Married,Salaried,1117725,Rajasthan,747,Medium,1,0
REN00016995,POL000080539,CUST00001587,2025-01-04,14475,15893,9.796200345423143,No,7,0.909,Renewed,Agent Visit,Health,Broker,Annual,951975,14475,299,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-02-16,0.8843258042436687,31,Female,Married,Retired,313235,Telangana,837,Medium,1,0
REN00005267,POL000145594,CUST00019651,2025-01-04,18574,18746,0.9260256272208464,No,3,0.904,Renewed,SMS,Motor,Corporate Partner,Monthly,582748,18574,409,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-02-18,0.8788501026694046,22,Other,Single,Business Owner,1025072,West Bengal,694,Low,1,0
REN00017572,POL000126591,CUST00095109,2025-01-04,14228,16047,12.784649985943211,No,8,0.8721,Renewed,WhatsApp,Motor,Corporate Partner,Annual,712280,14228,365,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-04-14,2.726899383983573,18,Other,Married,Retired,628489,Tamil Nadu,680,Medium,1,0
REN00012589,POL000062064,CUST00061200,2025-01-04,27674,31595,14.168533641685336,Yes,1,0.7155,Renewed,Email,Whole Life,Direct,Monthly,1760679,27674,373,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-03-20,2.7953456536618755,24,Female,Married,Retired,731551,Gujarat,653,Low,1,0
REN00010496,POL000140808,CUST00014727,2025-01-04,99501,108495,9.039105134621762,No,6,0.9124,Renewed,WhatsApp,Commercial,Agent,Quarterly,5809943,99501,463,Low,1.0,123419.0,123419.0,123419.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-01-01,2.0095824777549622,40,Male,Single,Retired,331720,Delhi,579,Low,1,0
REN00006085,POL000063163,CUST00063994,2025-01-04,14807,17038,15.067197946916998,No,2,0.79,Renewed,Email,Health,Broker,Half-Yearly,468010,14807,427,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-10-26,-0.8076659822039699,50,Male,Married,Salaried,276865,West Bengal,575,Low,1,0
REN00003102,POL000038001,CUST00093030,2025-01-04,11597,11866,2.319565404846081,No,5,0.92,Renewed,Call,Health,Agent,Annual,459802,11597,533,Medium,1.0,5937.0,5937.0,5937.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-04-02,4.758384668035592,53,Other,Married,Salaried,588340,Rajasthan,705,Low,1,0
REN00009725,POL000068172,CUST00003827,2025-01-04,20707,21464,3.655768580673202,No,8,0.944,Renewed,Call,Whole Life,Agent,Monthly,2918767,20707,394,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-01-25,-1.056810403832991,47,Other,Married,Salaried,1186125,Maharashtra,764,Low,1,0
REN00015468,POL000058642,CUST00052772,2025-01-04,22028,24074,9.288178681677865,No,2,0.8767,Renewed,Agent Visit,Health,Agent,Annual,1619865,22028,390,Low,1.0,373917.0,373917.0,373917.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-02-05,3.912388774811773,19,Female,Single,Salaried,1440268,Gujarat,605,Medium,1,0
REN00016876,POL000026993,CUST00078032,2025-01-04,16686,16255,-2.5830037156898,No,7,0.936,Renewed,Email,Health,Direct,Monthly,710888,16686,338,Low,1.0,105143.0,105143.0,105143.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-11,0.5667351129363449,18,Other,Single,Salaried,471695,Maharashtra,576,Low,1,0
REN00003693,POL000031205,CUST00035116,2025-01-04,27394,30511,11.37840403007958,Yes,2,0.7653,Renewed,Email,Whole Life,Agent,Monthly,2569694,27394,299,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-02-28,5.8507871321013,36,Other,Married,Self Employed,2020432,Delhi,704,Medium,1,0
REN00009055,POL000049803,CUST00070130,2025-01-04,11922,13350,11.977856064418722,No,2,0.8363,Renewed,Agent Visit,Personal Accident,Bancassurance,Quarterly,2663587,11922,450,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-12-18,0.04654346338124572,49,Other,Single,Business Owner,480720,Kerala,683,Low,1,0
REN00008249,POL000014519,CUST00024678,2025-01-04,3826,3928,2.6659696811291167,No,8,0.944,Renewed,Agent Visit,Travel,Online,Annual,262981,3826,403,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-11-09,4.153319644079398,39,Female,Married,Business Owner,1651688,Odisha,703,High,1,0
REN00009777,POL000130110,CUST00097427,2025-01-04,13926,14893,6.943846043372109,No,8,0.944,Renewed,WhatsApp,Term Life,Online,Annual,8960209,13926,439,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-08-03,6.422997946611909,27,Male,Married,Salaried,120000,Odisha,646,Medium,1,0
REN00013574,POL000022508,CUST00076570,2025-01-04,6705,7380,10.06711409395973,No,4,0.881,Renewed,Call,Home,Bancassurance,Monthly,2498014,6705,441,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-02-23,-1.136208076659822,35,Other,Married,Salaried,120000,Karnataka,704,Medium,1,0
REN00001532,POL000140067,CUST00006081,2025-01-04,26510,28113,6.046774801961524,No,6,0.928,Renewed,SMS,Motor,Online,Monthly,457051,26510,380,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-07-01,1.514031485284052,31,Other,Single,Retired,1937944,Maharashtra,611,High,1,0
REN00005416,POL000143324,CUST00045211,2025-01-04,33821,35782,5.798172732917418,No,2,0.896,Renewed,SMS,Health,Online,Annual,487202,33821,459,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-05-28,1.6071184120465434,41,Female,Married,Business Owner,127692,Odisha,604,Medium,1,0
REN00017833,POL000115814,CUST00033011,2025-01-04,18555,21288,14.729183508488278,No,7,0.8351,Renewed,Call,Health,Direct,Quarterly,1208184,18555,434,Low,1.0,128420.0,128420.0,128420.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-07-18,5.467488021902806,49,Female,Single,Self Employed,594960,Telangana,714,High,1,0
REN00013648,POL000144124,CUST00069604,2025-01-04,8134,8835,8.618146053602164,No,4,0.9027,Renewed,WhatsApp,Motor,Bancassurance,Monthly,304653,8134,478,Low,1.0,19945.0,19945.0,19945.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-02-06,-0.09034907597535935,48,Other,Single,Government Employee,526464,Uttar Pradesh,778,Medium,1,0
REN00013125,POL000138323,CUST00019264,2025-01-04,5185,5295,2.1215043394406945,No,7,0.936,Renewed,Agent Visit,Personal Accident,Bancassurance,Annual,806089,5185,403,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-06-19,1.5468856947296372,32,Female,Single,Salaried,758837,Kerala,718,Medium,1,0
REN00019981,POL000137550,CUST00014544,2025-01-04,18938,20911,10.418206780019009,Yes,7,0.8197,Renewed,Email,Motor,Online,Annual,367350,18938,357,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-02-01,5.924709103353867,37,Female,Married,Self Employed,569364,Rajasthan,643,Low,1,0
REN00006406,POL000113308,CUST00050526,2025-01-04,21169,23146,9.339127970145023,No,7,0.9159,Renewed,SMS,Term Life,Online,Annual,5235198,21169,400,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-08-26,4.358658453114305,43,Male,Married,Business Owner,954170,Maharashtra,785,Medium,1,0
REN00001715,POL000080962,CUST00067615,2025-01-04,30926,30669,-0.8310159736144345,Yes,2,0.816,Renewed,SMS,Commercial,Corporate Partner,Monthly,6053098,30926,418,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-01-17,3.9644079397672827,44,Other,Married,Salaried,619261,Kerala,794,Low,1,0
REN00004434,POL000059410,CUST00061291,2025-01-05,36925,40362,9.308056872037914,No,8,0.9244,Renewed,Agent Visit,Commercial,Direct,Annual,4218435,36925,250,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-02-17,-0.11772758384668036,26,Female,Married,Salaried,488090,Uttar Pradesh,691,Medium,1,0
REN00012238,POL000107301,CUST00071227,2025-01-05,18280,19651,7.5,No,1,0.888,Renewed,Call,Health,Broker,Annual,2201800,18280,445,Low,1.0,145943.0,145943.0,145943.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-07-13,4.48186173853525,52,Other,Married,Salaried,1204045,Gujarat,702,Low,1,0
REN00013473,POL000048797,CUST00078662,2025-01-05,22372,23846,6.588592883962095,No,7,0.936,Renewed,Agent Visit,Health,Corporate Partner,Annual,1031429,22372,483,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-02-21,2.8720054757015743,27,Other,Married,Salaried,1007706,Telangana,677,Low,1,0
REN00005538,POL000077380,CUST00081569,2025-01-05,16195,18897,16.684161778326644,Yes,2,0.6856,Lapsed,Email,Term Life,Broker,Quarterly,2578521,16195,329,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-01-05,0.0,24,Other,Married,Professional,392188,Uttar Pradesh,647,High,0,1
REN00009123,POL000130900,CUST00017014,2025-01-05,9863,10746,8.952651323126839,No,5,0.9056,Renewed,Agent Visit,Personal Accident,Broker,Annual,364036,9863,374,Low,1.0,83975.0,83975.0,83975.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-04-06,0.7501711156741958,41,Other,Married,Professional,5218933,Gujarat,605,Medium,1,0
