CUSTOMER_ID,CUSTOMER_NAME,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CITY,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,CUSTOMER_SINCE
CUST00000221,INS-CUSTOMER-000221,43,Female,Single,Salaried,385873,Kerala,Thrissur,858,Low,2021-03-08
CUST00000222,INS-CUSTOMER-000222,45,Female,Married,Salaried,120000,Karnataka,Bengaluru,673,Low,2018-01-29
CUST00000223,INS-CUSTOMER-000223,39,Other,Single,Government Employee,1251115,West Bengal,Durgapur,692,Medium,2023-10-06
CUST00000224,INS-CUSTOMER-000224,48,Other,Divorced,Government Employee,393147,Odisha,Cuttack,583,Medium,2023-01-05
CUST00000225,INS-CUSTOMER-000225,54,Female,Married,Salaried,555047,Gujarat,Ahmedabad,839,Medium,2022-08-22
CUST00000226,INS-CUSTOMER-000226,64,Other,Single,Salaried,1065050,Gujarat,Ahmedabad,717,High,2021-10-22
CUST00000227,INS-CUSTOMER-000227,44,Female,Married,Salaried,408581,Karnataka,Mangaluru,712,Medium,2018-07-22
CUST00000228,INS-CUSTOMER-000228,54,Male,Single,Government Employee,935281,Odisha,Cuttack,674,Medium,2019-04-02
CUST00000229,INS-CUSTOMER-000229,37,Other,Married,Salaried,1010459,Tamil Nadu,Coimbatore,631,Medium,2020-08-14
CUST00000230,INS-CUSTOMER-000230,28,Male,Married,Professional,2773035,Delhi,Saket,796,Low,2026-05-26
CUST00000231,INS-CUSTOMER-000231,34,Female,Married,Self Employed,496281,Maharashtra,Nagpur,634,Low,2026-06-15
CUST00000232,INS-CUSTOMER-000232,45,Male,Married,Government Employee,568738,Tamil Nadu,Chennai,608,Low,2023-04-23
CUST00000233,INS-CUSTOMER-000233,42,Female,Married,Salaried,383043,Karnataka,Hubballi,747,Low,2025-09-13
CUST00000234,INS-CUSTOMER-000234,36,Other,Single,Government Employee,527586,Uttar Pradesh,Lucknow,696,Low,2020-07-22
CUST00000235,INS-CUSTOMER-000235,43,Female,Single,Self Employed,676260,West Bengal,Durgapur,696,Low,2019-12-19
CUST00000236,INS-CUSTOMER-000236,37,Male,Married,Business Owner,1067058,Telangana,Nizamabad,705,Low,2022-01-08
CUST00000237,INS-CUSTOMER-000237,52,Female,Single,Salaried,238602,Delhi,Rohini,690,Low,2025-03-01
CUST00000238,INS-CUSTOMER-000238,26,Other,Married,Salaried,906845,Delhi,Dwarka,746,Low,2020-05-11
CUST00000239,INS-CUSTOMER-000239,51,Male,Single,Salaried,323050,Rajasthan,Jodhpur,713,Low,2026-05-29
CUST00000240,INS-CUSTOMER-000240,18,Male,Married,Salaried,1194427,West Bengal,Howrah,900,Low,2024-07-30
CUST00000241,INS-CUSTOMER-000241,23,Female,Widowed,Salaried,840073,West Bengal,Durgapur,725,Low,2018-11-07
CUST00000242,INS-CUSTOMER-000242,49,Female,Married,Salaried,696176,Kerala,Kochi,823,Low,2020-02-12
CUST00000243,INS-CUSTOMER-000243,48,Female,Single,Salaried,535350,Tamil Nadu,Salem,645,Medium,2021-11-19
CUST00000244,INS-CUSTOMER-000244,39,Other,Single,Self Employed,917917,West Bengal,Durgapur,762,High,2021-06-06
CUST00000245,INS-CUSTOMER-000245,33,Female,Single,Self Employed,2067238,Odisha,Cuttack,766,Low,2023-08-16
CUST00000246,INS-CUSTOMER-000246,18,Female,Single,Government Employee,828365,Telangana,Warangal,896,Medium,2020-03-02
CUST00000247,INS-CUSTOMER-000247,22,Female,Single,Business Owner,1631724,Gujarat,Ahmedabad,688,Medium,2020-11-25
CUST00000248,INS-CUSTOMER-000248,35,Other,Married,Self Employed,302818,Kerala,Kochi,776,Medium,2019-01-03
CUST00000249,INS-CUSTOMER-000249,46,Other,Married,Salaried,356086,Karnataka,Mangaluru,757,Medium,2018-12-16
CUST00000250,INS-CUSTOMER-000250,38,Male,Married,Self Employed,362002,Tamil Nadu,Salem,666,Low,2023-02-15
CUST00000251,INS-CUSTOMER-000251,26,Female,Married,Business Owner,1445409,Odisha,Puri,758,High,2022-06-19
CUST00000252,INS-CUSTOMER-000252,47,Male,Married,Business Owner,160234,Kerala,Kozhikode,764,Low,2026-06-10
CUST00000253,INS-CUSTOMER-000253,42,Other,Married,Business Owner,661793,Gujarat,Ahmedabad,726,Medium,2025-04-29
CUST00000254,INS-CUSTOMER-000254,43,Female,Married,Professional,402335,Gujarat,Rajkot,637,Low,2025-01-26
CUST00000255,INS-CUSTOMER-000255,35,Male,Married,Government Employee,274163,Tamil Nadu,Chennai,727,Medium,2022-03-02
CUST00000256,INS-CUSTOMER-000256,55,Male,Married,Professional,850657,Rajasthan,Jodhpur,608,Medium,2018-03-26
CUST00000257,INS-CUSTOMER-000257,42,Male,Single,Salaried,246936,Telangana,Warangal,768,Medium,2022-10-21
CUST00000258,INS-CUSTOMER-000258,18,Female,Single,Professional,576439,Telangana,Warangal,781,Low,2026-07-21
CUST00000259,INS-CUSTOMER-000259,38,Male,Single,Salaried,214722,Uttar Pradesh,Lucknow,696,High,2023-12-14
CUST00000260,INS-CUSTOMER-000260,21,Other,Married,Government Employee,751106,Uttar Pradesh,Lucknow,850,Medium,2023-03-10
CUST00000261,INS-CUSTOMER-000261,26,Male,Married,Salaried,772902,Uttar Pradesh,Lucknow,756,Medium,2024-01-09
CUST00000262,INS-CUSTOMER-000262,29,Female,Single,Salaried,1048817,Gujarat,Ahmedabad,720,Medium,2025-04-05
CUST00000263,INS-CUSTOMER-000263,46,Other,Married,Self Employed,627380,Telangana,Hyderabad,703,Medium,2024-12-22
CUST00000264,INS-CUSTOMER-000264,43,Male,Married,Salaried,314410,Karnataka,Hubballi,800,Low,2022-10-11
CUST00000265,INS-CUSTOMER-000265,43,Male,Married,Salaried,1051315,Maharashtra,Nashik,856,Medium,2026-03-05
CUST00000266,INS-CUSTOMER-000266,43,Other,Single,Business Owner,729884,Gujarat,Vadodara,611,Medium,2018-03-23
CUST00000267,INS-CUSTOMER-000267,26,Female,Married,Salaried,364881,Maharashtra,Pune,681,Low,2021-11-24
CUST00000268,INS-CUSTOMER-000268,34,Female,Married,Professional,403506,Delhi,New Delhi,640,Low,2021-04-07
CUST00000269,INS-CUSTOMER-000269,47,Other,Single,Professional,983857,Telangana,Hyderabad,730,Low,2020-10-04
CUST00000270,INS-CUSTOMER-000270,37,Female,Widowed,Professional,542867,Gujarat,Surat,711,Medium,2024-01-04
CUST00000271,INS-CUSTOMER-000271,22,Male,Married,Salaried,679420,Kerala,Thrissur,671,High,2025-10-30
CUST00000272,INS-CUSTOMER-000272,41,Female,Single,Salaried,889176,Tamil Nadu,Salem,713,Low,2024-09-21
CUST00000273,INS-CUSTOMER-000273,18,Other,Married,Salaried,804798,Uttar Pradesh,Noida,773,Low,2025-02-09
CUST00000274,INS-CUSTOMER-000274,40,Other,Married,Salaried,1395217,Kerala,Thiruvananthapuram,711,Medium,2019-07-20
CUST00000275,INS-CUSTOMER-000275,38,Other,Single,Self Employed,483517,Odisha,Cuttack,681,Low,2024-04-03
CUST00000276,INS-CUSTOMER-000276,61,Female,Widowed,Self Employed,252118,Telangana,Karimnagar,751,Medium,2023-04-24
CUST00000277,INS-CUSTOMER-000277,45,Male,Married,Business Owner,1410953,Odisha,Cuttack,763,Low,2020-04-25
CUST00000278,INS-CUSTOMER-000278,28,Other,Married,Self Employed,3929662,Tamil Nadu,Coimbatore,871,Low,2026-01-15
CUST00000279,INS-CUSTOMER-000279,45,Other,Married,Retired,269377,West Bengal,Kolkata,669,Medium,2018-10-03
CUST00000280,INS-CUSTOMER-000280,33,Other,Married,Salaried,1471892,Uttar Pradesh,Noida,662,Low,2018-12-22
CUST00000281,INS-CUSTOMER-000281,45,Male,Married,Salaried,1018908,Gujarat,Ahmedabad,691,Low,2020-10-26
CUST00000282,INS-CUSTOMER-000282,47,Female,Married,Salaried,556571,Karnataka,Mysuru,849,Low,2018-01-31
CUST00000283,INS-CUSTOMER-000283,18,Male,Married,Salaried,347193,Kerala,Thiruvananthapuram,711,Medium,2018-11-03
CUST00000284,INS-CUSTOMER-000284,34,Other,Married,Professional,385875,Telangana,Karimnagar,790,Low,2023-12-01
CUST00000285,INS-CUSTOMER-000285,52,Other,Married,Business Owner,499441,West Bengal,Howrah,741,Medium,2022-04-08
CUST00000286,INS-CUSTOMER-000286,53,Male,Single,Salaried,2619108,Delhi,Saket,812,Low,2020-05-26
CUST00000287,INS-CUSTOMER-000287,31,Male,Married,Business Owner,747786,Odisha,Bhubaneswar,680,High,2023-05-20
CUST00000288,INS-CUSTOMER-000288,38,Male,Single,Self Employed,551107,Karnataka,Mysuru,694,Low,2022-12-06
CUST00000289,INS-CUSTOMER-000289,39,Female,Married,Salaried,1826432,Tamil Nadu,Madurai,717,Medium,2022-11-26
CUST00000290,INS-CUSTOMER-000290,56,Female,Single,Retired,1338955,Gujarat,Ahmedabad,677,Medium,2018-04-16
CUST00000291,INS-CUSTOMER-000291,18,Male,Married,Salaried,453407,Telangana,Nizamabad,713,Medium,2022-02-28
CUST00000292,INS-CUSTOMER-000292,26,Male,Single,Salaried,1721931,Kerala,Kochi,750,Low,2023-09-08
CUST00000293,INS-CUSTOMER-000293,38,Other,Married,Salaried,315206,Uttar Pradesh,Varanasi,685,Low,2026-06-19
CUST00000294,INS-CUSTOMER-000294,44,Male,Married,Business Owner,404208,Gujarat,Vadodara,764,High,2023-05-18
CUST00000295,INS-CUSTOMER-000295,33,Male,Single,Self Employed,353172,Maharashtra,Nashik,691,Low,2018-01-30
CUST00000296,INS-CUSTOMER-000296,19,Male,Married,Government Employee,586213,Telangana,Nizamabad,674,Medium,2022-12-03
CUST00000297,INS-CUSTOMER-000297,18,Other,Married,Self Employed,832953,Tamil Nadu,Salem,854,Medium,2022-09-07
CUST00000298,INS-CUSTOMER-000298,45,Male,Single,Business Owner,1638160,Telangana,Hyderabad,742,Low,2024-05-22
CUST00000299,INS-CUSTOMER-000299,46,Other,Single,Salaried,844284,Rajasthan,Jaipur,840,Medium,2023-01-13
CUST00000300,INS-CUSTOMER-000300,52,Male,Married,Salaried,803110,Uttar Pradesh,Noida,741,Low,2018-04-26
CUST00000301,INS-CUSTOMER-000301,40,Other,Married,Business Owner,358549,Odisha,Bhubaneswar,733,Low,2020-06-26
CUST00000302,INS-CUSTOMER-000302,57,Female,Single,Professional,669075,Rajasthan,Jodhpur,710,Medium,2025-01-27
CUST00000303,INS-CUSTOMER-000303,23,Other,Single,Self Employed,668332,West Bengal,Howrah,735,Low,2026-06-13
CUST00000304,INS-CUSTOMER-000304,47,Other,Single,Government Employee,1144298,Karnataka,Mangaluru,729,Low,2023-06-21
CUST00000305,INS-CUSTOMER-000305,58,Other,Married,Self Employed,405716,West Bengal,Siliguri,707,Medium,2022-04-05
CUST00000306,INS-CUSTOMER-000306,48,Other,Married,Salaried,655473,Odisha,Rourkela,814,Low,2020-02-28
CUST00000307,INS-CUSTOMER-000307,42,Other,Married,Salaried,226260,West Bengal,Durgapur,768,Medium,2022-04-25
CUST00000308,INS-CUSTOMER-000308,41,Male,Married,Salaried,170911,Rajasthan,Jodhpur,622,Low,2021-05-14
CUST00000309,INS-CUSTOMER-000309,46,Other,Married,Self Employed,736677,Tamil Nadu,Chennai,655,Medium,2019-05-09
CUST00000310,INS-CUSTOMER-000310,45,Female,Single,Salaried,1578648,Gujarat,Ahmedabad,706,Medium,2026-05-08
CUST00000311,INS-CUSTOMER-000311,51,Female,Single,Government Employee,447466,Kerala,Thiruvananthapuram,690,Low,2019-05-08
CUST00000312,INS-CUSTOMER-000312,40,Other,Married,Retired,1803167,Tamil Nadu,Chennai,602,Medium,2023-09-30
CUST00000313,INS-CUSTOMER-000313,50,Male,Single,Government Employee,918016,Telangana,Karimnagar,808,Low,2019-04-03
CUST00000314,INS-CUSTOMER-000314,54,Other,Married,Retired,1059269,Maharashtra,Mumbai,578,Low,2023-05-17
CUST00000315,INS-CUSTOMER-000315,50,Other,Single,Salaried,672036,Odisha,Puri,863,Medium,2021-02-16
CUST00000316,INS-CUSTOMER-000316,42,Female,Married,Salaried,1357948,Delhi,Saket,897,Medium,2021-06-07
CUST00000317,INS-CUSTOMER-000317,44,Other,Married,Government Employee,422809,Maharashtra,Nagpur,665,High,2024-07-07
CUST00000318,INS-CUSTOMER-000318,31,Female,Married,Government Employee,765675,Gujarat,Vadodara,658,Low,2023-11-03
CUST00000319,INS-CUSTOMER-000319,39,Female,Married,Salaried,791799,Odisha,Cuttack,783,Medium,2026-01-25
CUST00000320,INS-CUSTOMER-000320,37,Female,Married,Professional,476328,Uttar Pradesh,Kanpur,626,Low,2024-03-12
CUST00000321,INS-CUSTOMER-000321,52,Other,Married,Salaried,502702,Gujarat,Vadodara,630,Medium,2023-06-03
CUST00000322,INS-CUSTOMER-000322,20,Male,Married,Government Employee,1034342,Karnataka,Bengaluru,650,Medium,2025-10-15
CUST00000323,INS-CUSTOMER-000323,18,Female,Married,Retired,1292236,Maharashtra,Nagpur,766,Low,2023-10-14
CUST00000324,INS-CUSTOMER-000324,56,Female,Married,Business Owner,989007,Odisha,Puri,861,Medium,2023-09-26
CUST00000325,INS-CUSTOMER-000325,32,Female,Widowed,Salaried,922999,Uttar Pradesh,Kanpur,678,Medium,2023-01-12
CUST00000326,INS-CUSTOMER-000326,18,Female,Married,Business Owner,702366,Rajasthan,Jaipur,668,Medium,2018-06-08
CUST00000327,INS-CUSTOMER-000327,31,Male,Single,Self Employed,2170501,West Bengal,Siliguri,708,Low,2021-11-17
CUST00000328,INS-CUSTOMER-000328,32,Other,Married,Professional,1555977,Rajasthan,Jaipur,781,Medium,2022-11-22
CUST00000329,INS-CUSTOMER-000329,49,Female,Married,Government Employee,780599,Gujarat,Surat,598,Low,2020-12-22
CUST00000330,INS-CUSTOMER-000330,34,Female,Married,Professional,359978,Rajasthan,Jaipur,867,Medium,2022-04-03
CUST00000331,INS-CUSTOMER-000331,35,Female,Married,Salaried,1090995,Delhi,New Delhi,770,High,2025-09-01
CUST00000332,INS-CUSTOMER-000332,21,Other,Single,Salaried,1256129,Kerala,Thrissur,900,Low,2025-05-09
CUST00000333,INS-CUSTOMER-000333,52,Female,Married,Professional,1419280,Rajasthan,Kota,655,High,2018-04-03
CUST00000334,INS-CUSTOMER-000334,30,Female,Married,Business Owner,775660,Maharashtra,Pune,809,High,2018-06-19
CUST00000335,INS-CUSTOMER-000335,51,Male,Single,Professional,433312,West Bengal,Durgapur,746,Medium,2026-05-29
CUST00000336,INS-CUSTOMER-000336,55,Male,Married,Salaried,120000,Karnataka,Hubballi,699,Low,2025-03-01
CUST00000337,INS-CUSTOMER-000337,40,Female,Single,Salaried,1054113,West Bengal,Kolkata,749,Medium,2022-09-10
CUST00000338,INS-CUSTOMER-000338,22,Female,Married,Self Employed,338557,Maharashtra,Nagpur,711,Medium,2021-03-30
CUST00000339,INS-CUSTOMER-000339,47,Other,Married,Salaried,558039,Kerala,Thiruvananthapuram,756,Low,2018-06-22
CUST00000340,INS-CUSTOMER-000340,54,Male,Married,Salaried,2964871,Maharashtra,Nashik,714,Low,2024-10-09
CUST00000341,INS-CUSTOMER-000341,58,Other,Married,Self Employed,581485,Maharashtra,Nashik,722,High,2025-07-10
CUST00000342,INS-CUSTOMER-000342,57,Other,Single,Government Employee,1143001,Telangana,Karimnagar,797,Low,2023-05-22
CUST00000343,INS-CUSTOMER-000343,47,Male,Married,Retired,568537,Uttar Pradesh,Varanasi,728,Low,2020-04-05
CUST00000344,INS-CUSTOMER-000344,75,Female,Married,Business Owner,1315004,Telangana,Hyderabad,663,Low,2024-07-27
CUST00000345,INS-CUSTOMER-000345,37,Male,Married,Salaried,405268,Maharashtra,Nagpur,781,Low,2026-06-05
CUST00000346,INS-CUSTOMER-000346,45,Female,Married,Salaried,1152034,Gujarat,Rajkot,691,Low,2024-05-16
CUST00000347,INS-CUSTOMER-000347,28,Male,Single,Business Owner,1081223,Karnataka,Mangaluru,824,Medium,2019-09-15
CUST00000348,INS-CUSTOMER-000348,45,Male,Married,Business Owner,384747,Delhi,Rohini,847,Low,2020-12-17
CUST00000349,INS-CUSTOMER-000349,41,Other,Single,Business Owner,577605,Telangana,Karimnagar,782,High,2019-06-15
CUST00000350,INS-CUSTOMER-000350,36,Female,Married,Salaried,190596,Gujarat,Ahmedabad,855,High,2021-11-12
CUST00000351,INS-CUSTOMER-000351,51,Female,Divorced,Salaried,581245,Odisha,Bhubaneswar,728,Low,2019-02-01
CUST00000352,INS-CUSTOMER-000352,26,Female,Single,Salaried,567182,West Bengal,Durgapur,678,Low,2019-08-25
CUST00000353,INS-CUSTOMER-000353,41,Male,Single,Retired,290040,Maharashtra,Pune,775,Medium,2025-08-06
CUST00000354,INS-CUSTOMER-000354,25,Other,Married,Professional,297769,West Bengal,Kolkata,613,High,2021-01-15
CUST00000355,INS-CUSTOMER-000355,48,Female,Single,Retired,1264781,Delhi,Rohini,785,Low,2025-12-25
CUST00000356,INS-CUSTOMER-000356,25,Male,Married,Salaried,476550,Karnataka,Mangaluru,747,Medium,2018-03-18
CUST00000357,INS-CUSTOMER-000357,24,Male,Single,Salaried,627240,Telangana,Karimnagar,798,Low,2021-05-24
CUST00000358,INS-CUSTOMER-000358,37,Other,Widowed,Salaried,744092,Rajasthan,Jaipur,682,Low,2023-11-27
CUST00000359,INS-CUSTOMER-000359,24,Other,Married,Salaried,422147,West Bengal,Siliguri,668,Medium,2019-08-15
CUST00000360,INS-CUSTOMER-000360,51,Female,Married,Government Employee,896705,Telangana,Nizamabad,836,Medium,2024-01-03
CUST00000361,INS-CUSTOMER-000361,39,Female,Divorced,Salaried,2632715,West Bengal,Siliguri,609,Medium,2018-12-20
CUST00000362,INS-CUSTOMER-000362,30,Male,Single,Salaried,288122,Rajasthan,Jaipur,785,Low,2025-07-05
CUST00000363,INS-CUSTOMER-000363,38,Other,Married,Retired,851241,Gujarat,Ahmedabad,804,Low,2020-12-01
CUST00000364,INS-CUSTOMER-000364,31,Female,Married,Self Employed,1649109,Karnataka,Bengaluru,758,High,2018-06-03
CUST00000365,INS-CUSTOMER-000365,39,Other,Married,Salaried,4300695,Odisha,Puri,799,Low,2025-08-17
CUST00000366,INS-CUSTOMER-000366,47,Female,Married,Salaried,455137,Rajasthan,Jodhpur,796,Low,2025-03-25
CUST00000367,INS-CUSTOMER-000367,39,Other,Married,Salaried,331964,Tamil Nadu,Coimbatore,792,Medium,2024-02-19
CUST00000368,INS-CUSTOMER-000368,35,Female,Single,Salaried,688029,West Bengal,Siliguri,771,Low,2024-08-01
CUST00000369,INS-CUSTOMER-000369,46,Other,Single,Professional,419758,Tamil Nadu,Madurai,685,Medium,2021-11-20
CUST00000370,INS-CUSTOMER-000370,44,Male,Married,Self Employed,948968,Uttar Pradesh,Kanpur,762,Low,2019-02-02
CUST00000371,INS-CUSTOMER-000371,49,Female,Married,Salaried,443225,Maharashtra,Mumbai,815,Low,2026-01-20
CUST00000372,INS-CUSTOMER-000372,22,Other,Single,Retired,1004165,Telangana,Warangal,649,Low,2018-08-27
CUST00000373,INS-CUSTOMER-000373,46,Male,Single,Salaried,246675,Gujarat,Rajkot,575,Low,2022-03-30
CUST00000374,INS-CUSTOMER-000374,24,Other,Married,Professional,1799036,Rajasthan,Udaipur,896,Medium,2019-06-01
CUST00000375,INS-CUSTOMER-000375,31,Female,Married,Salaried,212460,Delhi,Dwarka,797,Medium,2022-08-18
CUST00000376,INS-CUSTOMER-000376,30,Male,Married,Salaried,687608,West Bengal,Siliguri,793,Low,2026-04-06
CUST00000377,INS-CUSTOMER-000377,25,Female,Single,Self Employed,344207,Rajasthan,Kota,842,Low,2023-08-04
CUST00000378,INS-CUSTOMER-000378,45,Female,Married,Government Employee,610850,Uttar Pradesh,Lucknow,782,Low,2024-05-22
CUST00000379,INS-CUSTOMER-000379,44,Other,Widowed,Self Employed,770625,Kerala,Thrissur,787,Low,2019-02-21
CUST00000380,INS-CUSTOMER-000380,46,Male,Married,Professional,209883,Odisha,Puri,673,Low,2025-06-27
CUST00000381,INS-CUSTOMER-000381,56,Male,Single,Government Employee,951105,Tamil Nadu,Coimbatore,714,Medium,2022-03-23
CUST00000382,INS-CUSTOMER-000382,52,Other,Married,Professional,205112,Rajasthan,Jodhpur,734,Low,2020-02-03
CUST00000383,INS-CUSTOMER-000383,48,Female,Married,Salaried,456531,Tamil Nadu,Madurai,616,High,2022-05-08
CUST00000384,INS-CUSTOMER-000384,38,Other,Single,Business Owner,2107706,Karnataka,Mangaluru,773,Low,2020-09-02
CUST00000385,INS-CUSTOMER-000385,30,Female,Single,Salaried,152736,Uttar Pradesh,Varanasi,892,Low,2018-10-29
CUST00000386,INS-CUSTOMER-000386,48,Other,Single,Salaried,1519795,Delhi,New Delhi,746,Low,2019-09-01
CUST00000387,INS-CUSTOMER-000387,40,Other,Single,Business Owner,703800,Rajasthan,Udaipur,664,Low,2021-03-20
CUST00000388,INS-CUSTOMER-000388,50,Female,Married,Self Employed,858055,Tamil Nadu,Chennai,870,Medium,2023-03-12
CUST00000389,INS-CUSTOMER-000389,32,Female,Single,Salaried,1361415,Telangana,Hyderabad,684,Low,2022-10-04
CUST00000390,INS-CUSTOMER-000390,56,Other,Married,Salaried,613836,Odisha,Cuttack,797,Low,2020-09-07
CUST00000391,INS-CUSTOMER-000391,47,Other,Married,Salaried,1314346,Kerala,Kozhikode,592,High,2023-12-24
CUST00000392,INS-CUSTOMER-000392,24,Other,Single,Business Owner,252064,Delhi,Dwarka,734,High,2018-04-22
CUST00000393,INS-CUSTOMER-000393,35,Other,Single,Salaried,1105604,Telangana,Warangal,779,Low,2018-10-18
CUST00000394,INS-CUSTOMER-000394,53,Female,Married,Professional,886963,Uttar Pradesh,Kanpur,630,Low,2026-04-02
CUST00000395,INS-CUSTOMER-000395,39,Female,Married,Business Owner,457012,Telangana,Warangal,718,Medium,2018-12-10
CUST00000396,INS-CUSTOMER-000396,48,Male,Married,Salaried,204487,West Bengal,Durgapur,830,Low,2024-10-08
CUST00000397,INS-CUSTOMER-000397,40,Male,Married,Professional,660772,Maharashtra,Nagpur,861,Medium,2026-02-10
CUST00000398,INS-CUSTOMER-000398,32,Female,Single,Salaried,549583,Kerala,Kozhikode,726,Low,2022-08-21
CUST00000399,INS-CUSTOMER-000399,33,Other,Single,Salaried,1662821,West Bengal,Howrah,788,Low,2023-08-16
CUST00000400,INS-CUSTOMER-000400,34,Female,Single,Salaried,892000,Rajasthan,Jaipur,777,Medium,2024-09-06
CUST00000401,INS-CUSTOMER-000401,36,Female,Married,Salaried,910900,Maharashtra,Mumbai,747,Medium,2024-12-16
CUST00000402,INS-CUSTOMER-000402,45,Other,Divorced,Self Employed,584947,Rajasthan,Jodhpur,748,Low,2024-01-19
CUST00000403,INS-CUSTOMER-000403,38,Other,Divorced,Self Employed,499797,Tamil Nadu,Salem,686,Medium,2024-08-09
CUST00000404,INS-CUSTOMER-000404,36,Male,Single,Salaried,1395808,Tamil Nadu,Madurai,645,High,2018-05-09
CUST00000405,INS-CUSTOMER-000405,77,Other,Married,Self Employed,474791,Karnataka,Hubballi,673,Low,2019-04-15
CUST00000406,INS-CUSTOMER-000406,44,Other,Married,Salaried,986091,Tamil Nadu,Coimbatore,671,Medium,2023-07-03
CUST00000407,INS-CUSTOMER-000407,54,Male,Married,Salaried,1710438,Maharashtra,Mumbai,723,Medium,2018-09-01
CUST00000408,INS-CUSTOMER-000408,56,Female,Single,Salaried,908514,Karnataka,Mysuru,737,Low,2021-02-02
CUST00000409,INS-CUSTOMER-000409,41,Other,Single,Salaried,516237,Delhi,New Delhi,900,Low,2021-12-07
CUST00000410,INS-CUSTOMER-000410,28,Male,Married,Business Owner,575981,Gujarat,Ahmedabad,856,Low,2022-10-30
CUST00000411,INS-CUSTOMER-000411,25,Female,Single,Salaried,205041,Karnataka,Hubballi,658,Low,2019-06-04
CUST00000412,INS-CUSTOMER-000412,46,Other,Married,Self Employed,408102,Kerala,Thiruvananthapuram,692,Medium,2018-09-17
CUST00000413,INS-CUSTOMER-000413,54,Other,Married,Salaried,213234,Uttar Pradesh,Varanasi,766,Low,2025-12-06
CUST00000414,INS-CUSTOMER-000414,33,Female,Single,Business Owner,392860,Gujarat,Vadodara,696,Low,2020-05-01
CUST00000415,INS-CUSTOMER-000415,28,Male,Married,Business Owner,2153893,Uttar Pradesh,Kanpur,816,Low,2026-01-09
CUST00000416,INS-CUSTOMER-000416,41,Male,Married,Business Owner,474201,Telangana,Warangal,702,Medium,2018-04-04
CUST00000417,INS-CUSTOMER-000417,46,Other,Single,Salaried,231654,Delhi,Dwarka,673,Medium,2021-01-24
