AGENT_ID,AGENT_NAME,AGENT_TYPE,REGION,EXPERIENCE_YEARS,COMMISSION_PCT,POLICIES_SOLD,RENEWAL_RATE_PCT,STATUS,JOIN_DATE
AGT000315,Agent 00315,Digital Partner,North,7,4.58,106,92.13,Active,2021-11-11
AGT000316,Agent 00316,Corporate Agent,West,5,10.23,275,75.75,Active,2020-06-11
AGT000317,Agent 00317,Digital Partner,West,1,9.46,178,96.97,Active,2020-04-29
AGT000318,Agent 00318,Digital Partner,Central,1,2.97,86,77.11,Active,2025-04-24
AGT000319,Agent 00319,Individual Agent,West,8,8.63,403,81.95,Active,2020-11-05
AGT000320,Agent 00320,Digital Partner,North,14,10.46,208,88.56,Active,2020-04-29
AGT000321,Agent 00321,Bank Partner,Central,4,4.19,182,98.55,Active,2015-07-24
AGT000322,Agent 00322,Corporate Agent,East,14,5.76,356,85.65,Active,2020-06-21
AGT000323,Agent 00323,Individual Agent,West,6,2.35,402,90.97,Active,2017-12-26
AGT000324,Agent 00324,Corporate Agent,North,3,1.11,124,78.13,Active,2026-01-14
AGT000325,Agent 00325,Individual Agent,West,3,11.43,169,81.34,Inactive,2022-09-16
AGT000326,Agent 00326,Individual Agent,Central,8,10.76,48,76.66,Active,2026-01-24
AGT000327,Agent 00327,Individual Agent,South,15,6.36,302,90.09,Active,2016-12-19
AGT000328,Agent 00328,Bank Partner,East,11,3.72,448,73.86,Active,2025-06-24
AGT000329,Agent 00329,Digital Partner,East,11,8.86,256,82.64,Active,2020-06-26
AGT000330,Agent 00330,Broker,Central,8,8.63,386,98.21,Active,2024-05-03
AGT000331,Agent 00331,Broker,North,4,8.78,165,71.88,Active,2018-06-28
AGT000332,Agent 00332,Broker,South,14,5.25,260,84.89,Active,2026-01-22
AGT000333,Agent 00333,Broker,West,9,6.31,274,73.89,Active,2020-08-30
AGT000334,Agent 00334,Broker,South,4,3.46,257,90.68,Active,2023-05-30
AGT000335,Agent 00335,Corporate Agent,Central,2,1.1,135,70.52,Active,2021-12-23
AGT000336,Agent 00336,Corporate Agent,South,7,11.45,185,74.84,Active,2024-07-20
AGT000337,Agent 00337,Individual Agent,West,3,9.76,212,75.02,Active,2018-07-22
AGT000338,Agent 00338,Digital Partner,Central,12,9.45,47,71.41,Active,2024-07-30
AGT000339,Agent 00339,Digital Partner,South,14,10.46,292,71.61,Active,2025-01-08
AGT000340,Agent 00340,Digital Partner,Central,11,4.9,136,71.99,Active,2023-03-27
AGT000341,Agent 00341,Broker,East,1,4.75,360,70.59,Active,2022-11-23
AGT000342,Agent 00342,Individual Agent,Central,7,4.46,91,97.87,Active,2018-03-17
AGT000343,Agent 00343,Corporate Agent,West,8,5.0,396,71.9,Inactive,2022-09-18
AGT000344,Agent 00344,Digital Partner,North,4,3.38,471,73.57,Active,2016-11-30
AGT000345,Agent 00345,Digital Partner,East,5,9.56,492,92.61,Active,2018-01-03
AGT000346,Agent 00346,Digital Partner,South,1,2.62,327,80.35,Active,2016-01-05
AGT000347,Agent 00347,Bank Partner,South,5,4.95,161,89.52,Active,2023-03-18
AGT000348,Agent 00348,Corporate Agent,West,2,2.15,479,84.57,Active,2021-10-10
AGT000349,Agent 00349,Corporate Agent,West,2,6.26,60,72.33,Active,2018-02-10
AGT000350,Agent 00350,Corporate Agent,West,7,11.8,220,90.95,Active,2025-06-28
AGT000351,Agent 00351,Bank Partner,West,3,11.15,276,76.4,Active,2017-04-08
AGT000352,Agent 00352,Digital Partner,East,3,4.37,78,76.63,Active,2023-12-02
AGT000353,Agent 00353,Individual Agent,West,6,4.23,95,90.15,Active,2020-12-17
AGT000354,Agent 00354,Individual Agent,Central,6,11.1,161,76.13,Active,2026-05-08
AGT000355,Agent 00355,Broker,South,15,4.54,413,74.83,Inactive,2025-07-10
AGT000356,Agent 00356,Bank Partner,North,5,8.0,145,81.66,Active,2018-07-25
AGT000357,Agent 00357,Digital Partner,South,8,9.99,324,74.08,Active,2018-01-25
AGT000358,Agent 00358,Individual Agent,West,3,5.53,462,80.77,Active,2025-04-29
AGT000359,Agent 00359,Individual Agent,North,8,7.72,280,93.02,Active,2022-04-25
AGT000360,Agent 00360,Bank Partner,Central,4,8.82,287,98.7,Active,2022-12-26
AGT000361,Agent 00361,Digital Partner,South,6,2.74,32,97.76,Active,2017-12-07
AGT000362,Agent 00362,Bank Partner,Central,5,1.89,38,77.77,Active,2021-08-20
AGT000363,Agent 00363,Digital Partner,South,6,1.03,419,83.59,Active,2017-03-22
AGT000364,Agent 00364,Broker,South,7,11.16,160,74.18,Active,2016-11-23
AGT000365,Agent 00365,Digital Partner,East,3,11.54,392,88.51,Active,2018-04-13
AGT000366,Agent 00366,Digital Partner,South,14,11.53,244,88.97,Active,2020-12-13
AGT000367,Agent 00367,Bank Partner,West,13,3.75,122,79.47,Active,2019-02-16
AGT000368,Agent 00368,Bank Partner,Central,15,11.74,110,90.77,Active,2026-06-12
AGT000369,Agent 00369,Individual Agent,South,4,11.6,349,86.8,Active,2018-05-14
AGT000370,Agent 00370,Individual Agent,East,3,7.22,125,73.77,Inactive,2021-07-01
AGT000371,Agent 00371,Digital Partner,West,5,11.26,313,78.66,Active,2018-07-08
AGT000372,Agent 00372,Digital Partner,East,11,8.49,441,84.53,Active,2021-07-30
AGT000373,Agent 00373,Broker,North,15,9.48,198,71.8,Active,2022-01-17
AGT000374,Agent 00374,Corporate Agent,West,5,6.39,500,98.77,Active,2017-08-20
AGT000375,Agent 00375,Individual Agent,North,6,2.11,259,71.1,Inactive,2015-12-29
AGT000376,Agent 00376,Bank Partner,East,7,4.92,349,93.99,Active,2025-01-28
AGT000377,Agent 00377,Bank Partner,West,9,5.96,387,93.83,Active,2017-12-13
AGT000378,Agent 00378,Individual Agent,East,14,5.22,459,80.42,Active,2021-06-21
AGT000379,Agent 00379,Individual Agent,North,1,2.11,431,86.06,Active,2016-08-04
AGT000380,Agent 00380,Individual Agent,East,2,11.48,451,93.01,Active,2026-04-29
AGT000381,Agent 00381,Broker,East,15,1.0,440,80.37,Active,2016-02-15
AGT000382,Agent 00382,Bank Partner,South,9,6.44,275,72.76,Active,2020-10-20
AGT000383,Agent 00383,Bank Partner,South,15,4.22,406,92.26,Inactive,2025-05-13
AGT000384,Agent 00384,Bank Partner,North,6,2.26,178,70.86,Active,2021-11-21
AGT000385,Agent 00385,Corporate Agent,Central,4,6.95,47,79.8,Active,2020-05-06
AGT000386,Agent 00386,Corporate Agent,East,10,2.46,59,83.19,Active,2025-04-02
AGT000387,Agent 00387,Corporate Agent,North,13,1.57,285,91.65,Active,2023-05-12
AGT000388,Agent 00388,Broker,South,8,3.23,290,76.27,Active,2022-08-11
AGT000389,Agent 00389,Digital Partner,South,15,9.2,138,93.53,Active,2024-03-12
AGT000390,Agent 00390,Broker,West,10,4.82,164,75.57,Active,2025-06-04
AGT000391,Agent 00391,Digital Partner,East,12,5.06,379,73.13,Active,2025-06-10
AGT000392,Agent 00392,Individual Agent,West,12,7.16,400,86.21,Active,2023-06-15
AGT000393,Agent 00393,Corporate Agent,East,9,6.42,241,96.75,Active,2023-04-18
AGT000394,Agent 00394,Digital Partner,North,11,6.09,337,72.46,Active,2022-09-19
AGT000395,Agent 00395,Broker,East,6,2.26,474,95.95,Active,2018-04-21
AGT000396,Agent 00396,Bank Partner,East,8,7.99,55,93.83,Active,2022-06-30
AGT000397,Agent 00397,Digital Partner,Central,12,3.99,191,74.84,Active,2024-08-04
AGT000398,Agent 00398,Corporate Agent,North,3,8.02,378,74.67,Active,2021-06-12
AGT000399,Agent 00399,Digital Partner,West,9,6.78,175,93.54,Active,2025-10-14
AGT000400,Agent 00400,Individual Agent,East,14,11.27,96,86.97,Active,2019-06-24
AGT000401,Agent 00401,Individual Agent,West,5,4.29,54,77.7,Active,2018-10-18
AGT000402,Agent 00402,Broker,Central,12,11.72,221,90.76,Active,2016-05-09
AGT000403,Agent 00403,Individual Agent,North,13,5.14,196,93.85,Active,2016-11-27
AGT000404,Agent 00404,Individual Agent,North,9,8.93,277,97.65,Active,2020-02-15
AGT000405,Agent 00405,Digital Partner,South,15,10.91,330,72.53,Active,2024-03-04
AGT000406,Agent 00406,Digital Partner,East,13,7.33,36,75.81,Active,2025-04-26
AGT000407,Agent 00407,Digital Partner,East,8,2.8,309,78.23,Active,2016-03-09
AGT000408,Agent 00408,Bank Partner,West,15,5.09,113,77.67,Active,2021-12-11
AGT000409,Agent 00409,Broker,West,11,9.21,59,83.84,Active,2024-03-12
AGT000410,Agent 00410,Bank Partner,South,8,10.3,49,83.81,Active,2018-04-06
AGT000411,Agent 00411,Bank Partner,East,4,3.31,184,86.56,Active,2022-07-05
AGT000412,Agent 00412,Broker,Central,12,10.94,146,95.05,Active,2020-02-16
AGT000413,Agent 00413,Corporate Agent,West,6,3.74,472,77.16,Active,2021-02-26
AGT000414,Agent 00414,Individual Agent,East,4,1.29,60,96.88,Active,2024-09-11
AGT000415,Agent 00415,Digital Partner,South,7,3.99,300,70.82,Active,2016-03-16
AGT000416,Agent 00416,Digital Partner,East,10,5.83,105,92.13,Active,2021-06-24
AGT000417,Agent 00417,Broker,North,2,6.78,369,75.61,Active,2018-09-02
AGT000418,Agent 00418,Individual Agent,Central,14,11.91,45,73.38,Active,2025-06-12
AGT000419,Agent 00419,Digital Partner,North,3,10.07,242,85.81,Active,2025-10-09
AGT000420,Agent 00420,Broker,East,5,4.15,441,96.12,Inactive,2021-10-21
AGT000421,Agent 00421,Bank Partner,South,1,4.86,406,87.55,Active,2016-07-10
AGT000422,Agent 00422,Digital Partner,South,9,4.87,487,82.79,Inactive,2023-02-24
AGT000423,Agent 00423,Bank Partner,South,7,3.46,145,92.82,Active,2024-09-28
AGT000424,Agent 00424,Individual Agent,West,5,1.77,202,85.35,Active,2020-04-01
AGT000425,Agent 00425,Individual Agent,South,15,11.81,222,90.36,Active,2020-07-13
AGT000426,Agent 00426,Individual Agent,South,15,1.63,229,80.45,Inactive,2023-04-22
AGT000427,Agent 00427,Broker,South,2,2.7,195,87.04,Active,2021-09-22
AGT000428,Agent 00428,Broker,West,6,10.15,433,96.13,Active,2017-01-18
AGT000429,Agent 00429,Digital Partner,West,13,5.0,85,84.79,Active,2024-03-29
AGT000430,Agent 00430,Individual Agent,South,13,10.4,278,95.53,Inactive,2024-06-11
AGT000431,Agent 00431,Bank Partner,West,3,6.78,154,94.88,Active,2020-08-13
AGT000432,Agent 00432,Broker,East,9,3.24,180,95.46,Inactive,2025-01-25
AGT000433,Agent 00433,Broker,Central,12,3.72,375,85.8,Active,2025-03-18
AGT000434,Agent 00434,Bank Partner,South,7,11.54,175,91.81,Active,2016-05-04
AGT000435,Agent 00435,Individual Agent,East,6,7.42,412,70.86,Active,2016-01-04
AGT000436,Agent 00436,Broker,West,15,8.18,263,96.37,Active,2023-08-05
AGT000437,Agent 00437,Individual Agent,East,15,11.75,426,80.87,Active,2024-05-19
AGT000438,Agent 00438,Digital Partner,Central,14,7.58,334,87.97,Active,2023-03-21
AGT000439,Agent 00439,Broker,West,1,4.33,194,96.41,Active,2016-11-25
AGT000440,Agent 00440,Individual Agent,South,10,9.4,78,76.28,Active,2023-02-13
AGT000441,Agent 00441,Corporate Agent,Central,2,7.98,367,86.45,Inactive,2025-10-23
AGT000442,Agent 00442,Broker,Central,3,7.23,448,86.8,Active,2022-09-04
AGT000443,Agent 00443,Individual Agent,East,15,7.27,454,71.36,Active,2021-11-26
AGT000444,Agent 00444,Broker,Central,13,6.54,289,82.99,Active,2016-01-28
AGT000445,Agent 00445,Digital Partner,West,13,2.68,267,80.9,Active,2018-06-06
AGT000446,Agent 00446,Broker,East,14,3.47,55,78.7,Active,2018-09-19
AGT000447,Agent 00447,Digital Partner,West,10,10.29,142,74.4,Active,2025-01-09
AGT000448,Agent 00448,Digital Partner,Central,2,11.75,370,91.92,Inactive,2017-11-09
AGT000449,Agent 00449,Digital Partner,Central,4,7.02,439,88.98,Active,2021-03-07
AGT000450,Agent 00450,Bank Partner,South,5,7.28,58,87.45,Active,2026-03-23
AGT000451,Agent 00451,Bank Partner,West,2,3.63,431,80.94,Active,2023-10-11
AGT000452,Agent 00452,Bank Partner,East,4,1.78,402,74.41,Active,2018-02-24
AGT000453,Agent 00453,Bank Partner,South,12,10.58,152,73.8,Active,2017-12-07
AGT000454,Agent 00454,Broker,East,8,5.64,192,76.48,Active,2019-10-28
AGT000455,Agent 00455,Corporate Agent,East,13,3.44,337,94.22,Active,2025-11-28
AGT000456,Agent 00456,Individual Agent,East,11,6.93,416,78.37,Active,2023-12-31
AGT000457,Agent 00457,Bank Partner,South,12,2.03,279,93.22,Active,2019-08-18
AGT000458,Agent 00458,Corporate Agent,North,12,1.99,245,71.01,Inactive,2022-05-30
AGT000459,Agent 00459,Broker,Central,5,3.79,98,90.12,Active,2021-06-25
AGT000460,Agent 00460,Individual Agent,Central,7,4.37,473,78.95,Active,2018-05-23
AGT000461,Agent 00461,Bank Partner,Central,5,1.79,70,72.6,Active,2025-03-27
AGT000462,Agent 00462,Corporate Agent,West,15,4.74,358,75.65,Active,2015-01-08
AGT000463,Agent 00463,Corporate Agent,East,5,5.92,33,73.75,Active,2016-04-13
AGT000464,Agent 00464,Bank Partner,North,12,4.37,154,81.98,Active,2022-08-04
AGT000465,Agent 00465,Broker,South,7,11.64,64,95.81,Active,2015-01-06
AGT000466,Agent 00466,Individual Agent,East,7,2.08,489,80.58,Active,2021-04-25
AGT000467,Agent 00467,Corporate Agent,West,4,7.95,164,86.39,Active,2019-09-05
AGT000468,Agent 00468,Broker,South,7,2.61,44,73.3,Active,2025-07-15
AGT000469,Agent 00469,Digital Partner,Central,5,1.38,324,74.24,Active,2022-03-17
AGT000470,Agent 00470,Corporate Agent,Central,11,11.82,301,92.84,Active,2021-10-17
AGT000471,Agent 00471,Bank Partner,South,8,7.1,143,82.11,Active,2023-04-21
AGT000472,Agent 00472,Broker,East,2,5.9,287,77.02,Active,2018-11-01
AGT000473,Agent 00473,Corporate Agent,South,14,9.02,323,74.76,Active,2022-02-23
AGT000474,Agent 00474,Bank Partner,West,6,10.68,45,77.93,Active,2015-12-24
AGT000475,Agent 00475,Broker,North,12,10.16,39,98.37,Active,2025-03-06
AGT000476,Agent 00476,Individual Agent,South,6,3.9,232,76.82,Active,2026-06-07
AGT000477,Agent 00477,Corporate Agent,Central,3,10.56,49,81.9,Active,2023-04-27
AGT000478,Agent 00478,Individual Agent,Central,3,6.64,483,79.63,Active,2020-10-12
AGT000479,Agent 00479,Individual Agent,East,5,11.39,208,87.48,Active,2017-04-10
AGT000480,Agent 00480,Bank Partner,East,10,10.79,39,79.59,Active,2026-02-22
AGT000481,Agent 00481,Individual Agent,North,15,2.03,78,77.9,Active,2020-12-13
AGT000482,Agent 00482,Broker,West,3,7.83,442,82.64,Active,2017-12-30
AGT000483,Agent 00483,Individual Agent,East,13,6.38,322,97.44,Active,2023-05-07
AGT000484,Agent 00484,Corporate Agent,Central,2,3.08,135,78.53,Active,2016-10-09
AGT000485,Agent 00485,Individual Agent,North,7,1.05,253,91.87,Active,2026-03-17
AGT000486,Agent 00486,Bank Partner,South,5,5.86,299,95.68,Active,2023-12-02
AGT000487,Agent 00487,Corporate Agent,South,10,3.46,206,79.72,Active,2023-06-21
AGT000488,Agent 00488,Bank Partner,North,1,1.85,246,86.53,Active,2022-10-18
AGT000489,Agent 00489,Bank Partner,South,2,5.62,272,75.41,Active,2024-09-14
AGT000490,Agent 00490,Broker,West,6,2.89,305,80.4,Active,2016-01-26
AGT000491,Agent 00491,Bank Partner,North,6,9.12,162,87.81,Active,2022-03-22
AGT000492,Agent 00492,Digital Partner,North,3,3.88,423,93.84,Active,2015-08-08
AGT000493,Agent 00493,Bank Partner,West,8,9.36,406,85.44,Active,2016-04-17
AGT000494,Agent 00494,Individual Agent,East,2,2.47,132,73.07,Active,2015-04-18
AGT000495,Agent 00495,Corporate Agent,Central,13,3.57,394,70.2,Inactive,2022-03-28
AGT000496,Agent 00496,Bank Partner,West,12,3.04,52,73.04,Active,2015-07-31
AGT000497,Agent 00497,Individual Agent,South,14,7.71,64,70.83,Active,2015-04-27
AGT000498,Agent 00498,Bank Partner,West,1,8.11,466,86.64,Active,2015-02-08
AGT000499,Agent 00499,Digital Partner,South,1,2.33,377,82.25,Active,2015-06-05
AGT000500,Agent 00500,Digital Partner,West,1,1.75,417,95.27,Active,2020-04-07
AGT000501,Agent 00501,Individual Agent,Central,3,4.08,162,76.75,Active,2018-05-27
AGT000502,Agent 00502,Bank Partner,South,8,8.35,430,98.7,Active,2019-09-22
AGT000503,Agent 00503,Digital Partner,North,7,8.61,263,80.32,Active,2021-05-17
AGT000504,Agent 00504,Bank Partner,Central,10,3.84,417,87.76,Active,2025-09-30
AGT000505,Agent 00505,Bank Partner,North,6,10.62,462,81.35,Active,2016-02-01
AGT000506,Agent 00506,Broker,Central,2,1.92,456,77.62,Active,2019-06-28
AGT000507,Agent 00507,Individual Agent,Central,13,10.42,90,98.39,Active,2025-03-02
AGT000508,Agent 00508,Broker,North,13,10.77,420,87.05,Active,2016-11-21
AGT000509,Agent 00509,Bank Partner,North,12,3.35,147,90.24,Inactive,2026-03-27
AGT000510,Agent 00510,Individual Agent,North,12,4.88,460,83.05,Active,2017-11-16
AGT000511,Agent 00511,Bank Partner,North,14,9.8,272,87.55,Active,2026-02-05
AGT000512,Agent 00512,Digital Partner,Central,10,7.71,264,82.44,Active,2020-03-08
AGT000513,Agent 00513,Corporate Agent,South,9,10.97,443,96.74,Active,2019-10-08
AGT000514,Agent 00514,Broker,North,2,3.08,450,90.19,Active,2020-05-18
AGT000515,Agent 00515,Corporate Agent,South,4,10.92,84,74.67,Active,2023-01-15
AGT000516,Agent 00516,Individual Agent,North,11,9.47,176,94.89,Active,2017-11-04
AGT000517,Agent 00517,Bank Partner,West,12,11.34,369,89.97,Active,2025-09-05
AGT000518,Agent 00518,Individual Agent,Central,6,3.54,458,72.18,Active,2020-07-05
AGT000519,Agent 00519,Bank Partner,West,7,10.76,384,80.61,Active,2024-11-25
AGT000520,Agent 00520,Digital Partner,West,11,4.48,478,72.81,Active,2023-11-20
AGT000521,Agent 00521,Broker,North,3,8.51,91,76.45,Active,2023-12-12
AGT000522,Agent 00522,Corporate Agent,Central,11,4.64,480,81.17,Active,2016-07-31
AGT000523,Agent 00523,Broker,South,13,6.95,206,94.96,Active,2015-03-11
AGT000524,Agent 00524,Corporate Agent,West,1,6.12,157,86.11,Active,2021-08-06
AGT000525,Agent 00525,Broker,Central,13,10.41,40,98.25,Active,2026-02-09
AGT000526,Agent 00526,Bank Partner,South,12,4.41,345,98.25,Active,2021-06-11
AGT000527,Agent 00527,Bank Partner,Central,6,4.29,79,91.25,Active,2017-03-20
AGT000528,Agent 00528,Bank Partner,Central,13,7.01,425,83.59,Active,2016-01-03
AGT000529,Agent 00529,Bank Partner,West,1,11.4,107,80.27,Active,2024-07-27
AGT000530,Agent 00530,Individual Agent,Central,14,4.04,68,75.97,Active,2018-11-04
AGT000531,Agent 00531,Bank Partner,North,11,10.55,490,79.94,Active,2022-04-28
AGT000532,Agent 00532,Digital Partner,West,2,6.82,345,95.94,Active,2015-11-27
AGT000533,Agent 00533,Broker,South,10,7.59,298,98.11,Active,2015-03-14
AGT000534,Agent 00534,Broker,West,3,1.2,317,95.15,Inactive,2020-03-08
AGT000535,Agent 00535,Individual Agent,South,13,9.53,144,94.27,Active,2017-02-03
AGT000536,Agent 00536,Bank Partner,West,6,1.94,296,97.09,Active,2026-03-28
AGT000537,Agent 00537,Individual Agent,West,1,7.79,116,92.7,Active,2022-04-06
AGT000538,Agent 00538,Broker,Central,1,9.95,178,87.27,Active,2026-04-03
AGT000539,Agent 00539,Bank Partner,South,5,1.13,334,94.38,Active,2016-05-09
AGT000540,Agent 00540,Bank Partner,North,4,3.85,358,85.99,Active,2016-08-24
AGT000541,Agent 00541,Corporate Agent,East,2,8.46,296,75.61,Active,2019-08-17
AGT000542,Agent 00542,Broker,Central,8,1.41,499,73.97,Active,2025-11-16
AGT000543,Agent 00543,Digital Partner,South,4,11.46,355,83.92,Inactive,2015-10-07
AGT000544,Agent 00544,Individual Agent,East,10,3.68,100,85.25,Inactive,2017-03-02
AGT000545,Agent 00545,Broker,East,11,1.64,443,72.36,Active,2024-09-26
AGT000546,Agent 00546,Bank Partner,North,7,6.3,321,93.91,Active,2016-10-04
AGT000547,Agent 00547,Digital Partner,North,5,2.97,358,91.67,Inactive,2020-09-12
AGT000548,Agent 00548,Digital Partner,West,13,8.56,435,94.91,Active,2021-06-22
AGT000549,Agent 00549,Bank Partner,South,11,8.36,321,94.02,Active,2019-10-09
AGT000550,Agent 00550,Individual Agent,South,3,1.67,128,74.57,Active,2022-09-21
AGT000551,Agent 00551,Corporate Agent,West,2,6.97,460,86.02,Active,2022-06-20
AGT000552,Agent 00552,Broker,East,15,4.33,349,83.86,Active,2021-07-24
AGT000553,Agent 00553,Broker,South,10,7.33,209,91.04,Active,2026-02-11
AGT000554,Agent 00554,Broker,South,6,11.53,148,71.54,Active,2024-09-20
AGT000555,Agent 00555,Bank Partner,East,10,11.39,75,89.59,Active,2026-05-04
AGT000556,Agent 00556,Digital Partner,South,3,6.43,290,98.71,Active,2020-06-14
AGT000557,Agent 00557,Broker,South,1,8.23,185,76.87,Inactive,2017-09-03
AGT000558,Agent 00558,Individual Agent,Central,9,9.73,86,80.89,Active,2025-10-27
AGT000559,Agent 00559,Broker,North,9,7.11,313,91.57,Active,2018-05-12
AGT000560,Agent 00560,Bank Partner,South,9,1.55,316,77.45,Active,2019-01-04
AGT000561,Agent 00561,Corporate Agent,East,2,6.83,40,80.51,Active,2016-05-03
AGT000562,Agent 00562,Broker,North,10,5.24,460,82.15,Active,2019-11-19
AGT000563,Agent 00563,Digital Partner,Central,11,8.76,136,97.73,Active,2017-04-12
AGT000564,Agent 00564,Broker,North,14,5.38,191,74.02,Active,2024-01-20
AGT000565,Agent 00565,Bank Partner,Central,9,5.79,423,95.4,Active,2022-07-16
AGT000566,Agent 00566,Corporate Agent,Central,10,4.97,445,70.11,Active,2022-10-18
AGT000567,Agent 00567,Bank Partner,South,7,11.36,459,92.43,Active,2026-06-14
AGT000568,Agent 00568,Corporate Agent,East,9,10.84,78,83.14,Active,2023-08-24
AGT000569,Agent 00569,Individual Agent,West,7,6.86,289,93.79,Active,2021-02-24
AGT000570,Agent 00570,Broker,Central,6,2.39,131,75.41,Active,2018-03-24
AGT000571,Agent 00571,Broker,West,13,10.38,466,83.19,Active,2025-06-06
AGT000572,Agent 00572,Broker,Central,14,7.29,395,91.9,Active,2022-12-06
AGT000573,Agent 00573,Individual Agent,East,5,7.74,333,77.98,Active,2020-05-01
AGT000574,Agent 00574,Corporate Agent,West,8,10.15,254,70.85,Active,2016-08-13
AGT000575,Agent 00575,Broker,North,10,2.15,250,79.85,Active,2021-06-18
AGT000576,Agent 00576,Individual Agent,East,8,2.23,189,73.98,Active,2020-10-11
AGT000577,Agent 00577,Individual Agent,East,7,9.28,377,79.7,Active,2023-05-15
AGT000578,Agent 00578,Digital Partner,Central,3,1.98,418,85.43,Active,2018-02-13
AGT000579,Agent 00579,Corporate Agent,North,14,11.37,478,92.68,Active,2016-03-29
AGT000580,Agent 00580,Broker,West,7,8.09,224,80.38,Active,2019-05-21
AGT000581,Agent 00581,Digital Partner,West,4,1.15,40,86.8,Active,2015-10-29
AGT000582,Agent 00582,Corporate Agent,South,7,1.9,198,73.07,Active,2021-03-15
AGT000583,Agent 00583,Broker,East,1,7.37,437,81.42,Active,2018-07-26
AGT000584,Agent 00584,Individual Agent,West,10,6.0,74,83.05,Active,2016-01-06
