POLICY_ID,CUSTOMER_ID,POLICY_TYPE,SALES_CHANNEL,AGENT_ID,POLICY_START_DATE,POLICY_END_DATE,SUM_INSURED,ANNUAL_PREMIUM,PAYMENT_MODE,RISK_SCORE,RISK_BAND,POLICY_STATUS,DISCOUNT_PCT,COMMISSION_PCT
POL000000194,CUST00066170,Commercial,Agent,AGT001978,2023-11-04,2028-11-02,6282537,33905,Monthly,428,Low,Expired,4.94,2.72
POL000000195,CUST00099886,Travel,Corporate Partner,AGT002069,2026-07-13,2036-07-10,244095,2361,Monthly,359,Low,Active,1.33,1.14
POL000000196,CUST00039215,Health,Online,AGT003226,2020-11-14,2021-11-14,971363,13139,Monthly,334,Low,Active,12.44,1.59
POL000000197,CUST00096709,Commercial,Online,AGT001010,2019-10-10,2020-10-09,10912736,53284,Annual,359,Low,Active,16.5,4.26
POL000000198,CUST00035870,Motor,Broker,AGT003607,2026-03-14,2027-03-14,300182,14639,Monthly,420,Low,Active,0.15,4.74
POL000000199,CUST00098209,Whole Life,Corporate Partner,AGT004593,2025-11-29,2026-11-29,5185355,31056,Annual,316,Low,Lapsed,6.26,0.71
POL000000200,CUST00000540,Personal Accident,Online,AGT000120,2026-03-13,2027-03-13,1244528,5849,Half-Yearly,423,Low,Active,6.55,4.98
POL000000201,CUST00066845,Motor,Online,AGT002922,2020-10-17,2040-10-12,915617,15719,Annual,389,Low,Active,17.21,3.66
POL000000202,CUST00009179,Commercial,Bancassurance,AGT003934,2022-01-30,2023-01-30,10880849,45817,Monthly,483,Medium,Active,8.06,4.86
POL000000203,CUST00078578,Term Life,Direct,AGT000251,2021-02-09,2022-02-09,5590357,11239,Monthly,449,Low,Active,0.14,2.82
POL000000204,CUST00029902,Term Life,Bancassurance,AGT003953,2019-02-18,2020-02-18,3050628,19646,Annual,417,Low,Active,0.61,0.92
POL000000205,CUST00099465,Commercial,Agent,AGT004695,2021-04-29,2041-04-24,18077357,89518,Annual,376,Low,Active,18.19,4.07
POL000000206,CUST00082256,Whole Life,Direct,AGT001499,2023-09-18,2024-09-17,5799899,46287,Monthly,369,Low,Lapsed,2.0,1.23
POL000000207,CUST00082458,Health,Bancassurance,AGT002794,2020-10-07,2021-10-07,1746015,17555,Annual,250,Low,Active,11.48,1.82
POL000000208,CUST00081213,Whole Life,Direct,AGT001905,2021-12-25,2022-12-25,2751041,39762,Annual,469,Low,Active,13.59,2.25
POL000000209,CUST00048118,Commercial,Online,AGT004258,2019-04-20,2020-04-19,2234758,32774,Monthly,489,Medium,Cancelled,7.48,4.28
POL000000210,CUST00088986,Whole Life,Bancassurance,AGT001080,2022-06-22,2023-06-22,1561454,38510,Monthly,427,Low,Cancelled,5.4,3.32
POL000000211,CUST00002236,Home,Bancassurance,AGT004913,2025-01-20,2026-01-20,3382924,16652,Annual,441,Low,Active,0.02,2.55
POL000000212,CUST00033045,Term Life,Broker,AGT004264,2021-08-17,2022-08-17,1625490,17197,Monthly,434,Low,Active,6.96,3.26
POL000000213,CUST00015777,Motor,Broker,AGT003392,2019-01-22,2024-01-21,393778,13997,Annual,337,Low,Expired,8.95,4.17
POL000000214,CUST00024711,Commercial,Corporate Partner,AGT002783,2019-06-19,2029-06-16,2782582,35364,Half-Yearly,432,Low,Active,5.36,2.81
POL000000215,CUST00035182,Travel,Corporate Partner,AGT001029,2025-02-20,2026-02-20,232174,4859,Half-Yearly,337,Low,Cancelled,2.0,3.42
POL000000216,CUST00066327,Personal Accident,Direct,AGT003318,2025-03-24,2030-03-23,2097909,3458,Annual,397,Low,Active,9.9,2.64
POL000000217,CUST00048384,Health,Broker,AGT001995,2021-01-03,2022-01-03,548465,26779,Monthly,569,Medium,Active,10.02,3.7
POL000000218,CUST00054337,Personal Accident,Broker,AGT002785,2023-10-26,2043-10-21,490976,5172,Monthly,509,Medium,Active,12.01,2.27
POL000000219,CUST00055543,Home,Bancassurance,AGT000514,2021-06-06,2022-06-06,2826366,12452,Annual,419,Low,Cancelled,2.02,3.96
POL000000220,CUST00063387,Health,Corporate Partner,AGT002734,2025-03-25,2026-03-25,1286203,23780,Annual,503,Medium,Active,18.48,3.06
POL000000221,CUST00050915,Health,Direct,AGT003172,2026-07-15,2031-07-14,773768,16846,Annual,442,Low,Active,1.68,4.72
POL000000222,CUST00067471,Term Life,Bancassurance,AGT000396,2021-09-27,2041-09-22,4202464,8234,Monthly,365,Low,Active,19.33,4.21
POL000000223,CUST00029500,Motor,Online,AGT001947,2020-11-10,2021-11-10,1331870,14776,Monthly,389,Low,Lapsed,2.3,2.31
POL000000224,CUST00005849,Health,Online,AGT002694,2023-07-30,2024-07-29,1004555,19640,Quarterly,501,Medium,Expired,2.07,1.3
POL000000225,CUST00042240,Motor,Broker,AGT003356,2024-01-24,2025-01-23,574385,16184,Half-Yearly,455,Low,Active,9.88,1.58
POL000000226,CUST00040764,Travel,Direct,AGT002956,2026-04-22,2027-04-22,685104,2500,Monthly,411,Low,Active,0.73,2.34
POL000000227,CUST00032172,Health,Online,AGT002983,2023-11-08,2033-11-05,823747,16967,Monthly,416,Low,Active,18.7,2.05
POL000000228,CUST00065835,Personal Accident,Direct,AGT002559,2025-08-31,2026-08-31,759887,3513,Annual,411,Low,Expired,3.92,1.59
POL000000229,CUST00009323,Health,Direct,AGT000258,2025-04-29,2026-04-29,198449,16868,Annual,389,Low,Active,13.19,1.77
POL000000230,CUST00016569,Term Life,Corporate Partner,AGT003060,2021-09-16,2022-09-16,7094883,17447,Monthly,381,Low,Lapsed,0.48,2.44
POL000000231,CUST00091086,Personal Accident,Bancassurance,AGT003278,2026-08-25,2027-08-25,1540183,5554,Monthly,478,Low,Active,6.79,0.52
POL000000232,CUST00033830,Motor,Corporate Partner,AGT004369,2024-11-24,2025-11-24,333624,13450,Annual,438,Low,Active,8.88,4.58
POL000000233,CUST00021257,Health,Bancassurance,AGT002685,2026-03-13,2036-03-10,408983,23801,Annual,539,Medium,Cancelled,2.19,1.16
POL000000234,CUST00087394,Health,Direct,AGT000970,2021-04-23,2041-04-18,907846,19626,Monthly,538,Medium,Active,13.12,2.35
POL000000235,CUST00048659,Health,Broker,AGT002005,2025-06-21,2026-06-21,634767,25175,Monthly,289,Low,Active,9.8,2.17
POL000000236,CUST00040169,Term Life,Agent,AGT004669,2020-06-27,2021-06-27,5334035,25266,Monthly,324,Low,Expired,13.35,0.38
POL000000237,CUST00013437,Motor,Agent,AGT003773,2020-03-05,2021-03-05,379578,14089,Annual,581,Medium,Lapsed,11.5,3.91
POL000000238,CUST00031210,Term Life,Online,AGT000565,2025-10-23,2026-10-23,7379045,13633,Annual,341,Low,Active,17.64,1.23
POL000000239,CUST00084822,Health,Corporate Partner,AGT004995,2023-01-08,2024-01-08,932809,12253,Monthly,539,Medium,Expired,17.43,1.84
POL000000240,CUST00030407,Commercial,Bancassurance,AGT002501,2021-12-01,2041-11-26,6547119,31259,Monthly,425,Low,Expired,10.06,0.97
POL000000241,CUST00083106,Motor,Agent,AGT001428,2025-06-30,2026-06-30,1280121,8914,Monthly,398,Low,Active,12.85,3.89
POL000000242,CUST00096490,Motor,Broker,AGT001574,2019-09-08,2039-09-03,496167,18907,Annual,346,Low,Active,10.41,1.07
POL000000243,CUST00053629,Health,Agent,AGT004492,2024-09-01,2044-08-27,548648,18976,Annual,490,Medium,Lapsed,11.0,3.37
POL000000244,CUST00014780,Health,Broker,AGT000621,2024-01-09,2034-01-06,1139457,22305,Annual,474,Low,Expired,5.88,4.13
POL000000245,CUST00009120,Motor,Agent,AGT000619,2022-08-27,2023-08-27,1424899,15945,Annual,397,Low,Expired,12.46,4.79
POL000000246,CUST00055342,Whole Life,Direct,AGT003204,2022-05-04,2023-05-04,1616927,41178,Annual,493,Medium,Active,11.31,1.04
POL000000247,CUST00067269,Health,Bancassurance,AGT003031,2025-02-02,2045-01-28,544012,11939,Annual,384,Low,Active,8.21,2.49
POL000000248,CUST00086923,Motor,Broker,AGT004209,2024-05-08,2025-05-08,498591,11729,Monthly,425,Low,Active,5.07,3.87
POL000000249,CUST00049135,Home,Corporate Partner,AGT000331,2021-11-14,2022-11-14,3061268,10693,Annual,368,Low,Active,7.3,4.97
POL000000250,CUST00049040,Motor,Bancassurance,AGT002176,2022-04-24,2027-04-23,278841,33343,Annual,380,Low,Active,3.14,0.67
POL000000251,CUST00075704,Term Life,Online,AGT004489,2022-11-21,2023-11-21,10466693,14210,Quarterly,435,Low,Lapsed,12.72,0.87
POL000000252,CUST00015978,Health,Online,AGT000975,2021-01-25,2022-01-25,2151093,15280,Annual,489,Medium,Active,18.12,1.89
POL000000253,CUST00004452,Motor,Bancassurance,AGT000393,2022-11-05,2023-11-05,581215,21001,Monthly,466,Low,Active,11.75,2.83
POL000000254,CUST00044233,Travel,Online,AGT004188,2019-05-27,2020-05-26,616291,2610,Half-Yearly,323,Low,Active,14.93,4.98
POL000000255,CUST00008523,Term Life,Agent,AGT002990,2020-01-02,2021-01-01,3912921,26665,Annual,399,Low,Expired,19.02,3.78
POL000000256,CUST00073929,Health,Bancassurance,AGT002406,2022-08-11,2023-08-11,329872,22347,Quarterly,305,Low,Active,13.82,4.56
POL000000257,CUST00037350,Motor,Bancassurance,AGT000698,2020-02-23,2040-02-18,352777,22547,Annual,331,Low,Active,10.36,4.93
POL000000258,CUST00095309,Motor,Broker,AGT004929,2020-10-07,2021-10-07,305861,14550,Half-Yearly,367,Low,Active,19.63,3.45
POL000000259,CUST00063132,Personal Accident,Direct,AGT002669,2021-12-02,2022-12-02,1859152,9327,Annual,462,Low,Active,12.52,1.75
POL000000260,CUST00059382,Whole Life,Direct,AGT002668,2020-02-21,2021-02-20,1366288,37525,Annual,363,Low,Expired,3.4,1.76
POL000000261,CUST00047200,Personal Accident,Online,AGT004749,2024-06-26,2025-06-26,1560066,5949,Monthly,483,Medium,Active,2.94,3.06
POL000000262,CUST00094033,Motor,Broker,AGT003197,2022-03-28,2023-03-28,1484256,10146,Annual,474,Low,Active,12.63,3.0
POL000000263,CUST00037842,Motor,Corporate Partner,AGT002218,2023-05-18,2024-05-17,447497,12984,Annual,395,Low,Active,12.79,0.57
POL000000264,CUST00095137,Travel,Online,AGT000616,2019-01-23,2020-01-23,704479,4218,Half-Yearly,374,Low,Active,12.03,4.82
POL000000265,CUST00079048,Health,Online,AGT004745,2020-08-03,2021-08-03,705415,20180,Annual,445,Low,Active,10.89,1.33
POL000000266,CUST00086166,Motor,Bancassurance,AGT000521,2021-07-12,2022-07-12,568085,16247,Annual,355,Low,Active,17.78,3.6
POL000000267,CUST00007889,Motor,Bancassurance,AGT003260,2024-01-21,2025-01-20,464389,13409,Annual,437,Low,Lapsed,0.52,1.01
POL000000268,CUST00084054,Home,Corporate Partner,AGT002219,2025-04-10,2026-04-10,4662940,11298,Annual,302,Low,Cancelled,7.87,3.87
POL000000269,CUST00087118,Health,Broker,AGT004032,2019-12-23,2029-12-20,949486,16841,Quarterly,360,Low,Expired,9.13,4.03
POL000000270,CUST00033425,Health,Corporate Partner,AGT001110,2022-12-08,2023-12-08,744531,22254,Annual,458,Low,Expired,4.78,4.18
POL000000271,CUST00075172,Travel,Online,AGT001183,2024-12-08,2025-12-08,179529,1410,Annual,338,Low,Lapsed,2.23,1.24
POL000000272,CUST00039410,Personal Accident,Corporate Partner,AGT002368,2021-11-09,2022-11-09,1019422,9550,Monthly,281,Low,Expired,8.67,4.33
POL000000273,CUST00042943,Motor,Direct,AGT000800,2021-12-07,2022-12-07,815917,21704,Monthly,250,Low,Lapsed,10.36,1.51
POL000000274,CUST00021825,Health,Online,AGT004112,2022-10-04,2023-10-04,556108,24310,Annual,407,Low,Active,4.73,1.83
POL000000275,CUST00021688,Motor,Online,AGT002653,2021-11-23,2041-11-18,733310,10903,Monthly,418,Low,Active,1.43,1.69
POL000000276,CUST00051795,Home,Agent,AGT004517,2019-11-18,2020-11-17,3435130,15706,Annual,318,Low,Active,5.48,3.92
POL000000277,CUST00057718,Motor,Bancassurance,AGT002425,2020-05-10,2021-05-10,385990,19102,Annual,416,Low,Active,9.94,0.14
POL000000278,CUST00089045,Health,Bancassurance,AGT001388,2023-03-26,2024-03-25,759670,25983,Monthly,505,Medium,Expired,17.16,2.02
POL000000279,CUST00009422,Health,Agent,AGT004354,2021-07-31,2031-07-29,608665,32822,Annual,410,Low,Active,3.47,4.16
POL000000280,CUST00033657,Home,Online,AGT001497,2021-01-11,2022-01-11,3062820,19163,Annual,387,Low,Active,4.19,4.84
POL000000281,CUST00013308,Motor,Agent,AGT003747,2026-02-07,2027-02-07,555956,18578,Monthly,321,Low,Active,6.32,4.46
POL000000282,CUST00024096,Travel,Online,AGT004011,2023-12-31,2024-12-30,178577,5674,Monthly,461,Low,Active,6.5,4.47
POL000000283,CUST00065422,Travel,Corporate Partner,AGT001828,2023-11-23,2043-11-18,241366,2099,Annual,369,Low,Cancelled,2.38,3.62
POL000000284,CUST00030228,Term Life,Direct,AGT000228,2023-05-26,2033-05-23,4751368,26366,Annual,440,Low,Active,7.66,1.33
POL000000285,CUST00071423,Personal Accident,Direct,AGT001386,2020-10-07,2030-10-05,1718678,3944,Annual,408,Low,Active,0.75,3.05
POL000000286,CUST00029045,Motor,Direct,AGT002269,2020-09-12,2025-09-11,338320,22052,Annual,486,Medium,Active,0.21,2.71
POL000000287,CUST00064047,Health,Online,AGT002919,2019-08-02,2029-07-30,789293,21186,Quarterly,342,Low,Lapsed,8.14,0.99
POL000000288,CUST00061424,Personal Accident,Broker,AGT000788,2021-10-01,2022-10-01,1063700,5273,Annual,350,Low,Lapsed,1.95,4.65
POL000000289,CUST00094458,Motor,Online,AGT000423,2021-04-22,2022-04-22,483886,23607,Annual,542,Medium,Expired,5.62,0.84
POL000000290,CUST00008077,Personal Accident,Online,AGT000522,2021-09-21,2022-09-21,1524490,3454,Monthly,535,Medium,Cancelled,8.53,2.85
POL000000291,CUST00000659,Commercial,Agent,AGT004785,2023-08-21,2024-08-20,3101791,43487,Annual,347,Low,Active,8.0,4.33
POL000000292,CUST00009327,Whole Life,Broker,AGT002478,2019-08-24,2020-08-23,1604446,34676,Annual,336,Low,Active,18.29,4.59
POL000000293,CUST00024485,Term Life,Online,AGT001240,2026-08-02,2027-08-02,6315571,24429,Quarterly,327,Low,Lapsed,5.62,4.56
POL000000294,CUST00015407,Motor,Bancassurance,AGT001826,2021-09-08,2041-09-03,1310988,11144,Annual,505,Medium,Expired,1.1,4.49
POL000000295,CUST00023694,Term Life,Broker,AGT004438,2021-05-08,2022-05-08,5324415,25510,Quarterly,400,Low,Active,19.14,4.58
POL000000296,CUST00037106,Personal Accident,Broker,AGT004273,2026-06-04,2027-06-04,1761106,3357,Annual,472,Low,Expired,6.03,4.84
POL000000297,CUST00011940,Travel,Corporate Partner,AGT002347,2026-03-30,2027-03-30,675156,4101,Half-Yearly,426,Low,Active,6.08,2.34
POL000000298,CUST00067614,Commercial,Bancassurance,AGT002105,2020-10-31,2021-10-31,5671279,117426,Monthly,445,Low,Active,6.12,0.15
POL000000299,CUST00069215,Term Life,Direct,AGT003031,2020-11-13,2021-11-13,7576991,15602,Monthly,395,Low,Active,13.92,1.51
POL000000300,CUST00068337,Health,Agent,AGT004012,2021-10-28,2022-10-28,660938,27348,Monthly,391,Low,Active,5.54,0.63
POL000000301,CUST00035990,Home,Direct,AGT003863,2026-06-18,2027-06-18,4903360,5545,Monthly,436,Low,Expired,15.41,2.2
POL000000302,CUST00031511,Commercial,Corporate Partner,AGT004914,2020-02-29,2021-02-28,9188135,34530,Monthly,530,Medium,Active,4.67,2.33
POL000000303,CUST00003955,Personal Accident,Bancassurance,AGT000576,2022-07-04,2023-07-04,1269001,6964,Monthly,468,Low,Expired,13.28,4.13
POL000000304,CUST00064632,Commercial,Broker,AGT000217,2019-09-02,2020-09-01,1964090,48260,Annual,396,Low,Expired,8.42,0.15
POL000000305,CUST00091149,Motor,Agent,AGT002338,2024-10-16,2044-10-11,477181,14463,Monthly,425,Low,Active,6.27,1.41
POL000000306,CUST00064130,Term Life,Direct,AGT004460,2019-08-28,2039-08-23,6182812,13132,Annual,445,Low,Active,1.72,2.19
POL000000307,CUST00037110,Health,Bancassurance,AGT000466,2020-07-11,2021-07-11,401097,14651,Monthly,492,Medium,Active,3.34,1.91
POL000000308,CUST00071363,Motor,Corporate Partner,AGT004553,2026-03-08,2036-03-05,1243619,19287,Monthly,350,Low,Active,17.62,2.93
POL000000309,CUST00041779,Commercial,Bancassurance,AGT002923,2022-03-08,2023-03-08,10710371,38033,Monthly,415,Low,Active,15.12,2.18
POL000000310,CUST00092290,Health,Direct,AGT004773,2024-09-24,2034-09-22,923687,19320,Monthly,583,Medium,Active,17.81,2.09
POL000000311,CUST00040623,Home,Agent,AGT004661,2021-05-05,2041-04-30,7588289,4384,Annual,413,Low,Active,11.86,1.64
POL000000312,CUST00079672,Term Life,Broker,AGT000333,2024-09-13,2025-09-13,2501322,13164,Monthly,365,Low,Active,11.41,1.73
POL000000313,CUST00082935,Personal Accident,Broker,AGT001904,2021-05-30,2022-05-30,2735670,5250,Monthly,347,Low,Active,15.33,1.89
POL000000314,CUST00053740,Health,Corporate Partner,AGT001233,2025-07-06,2030-07-05,1536119,13857,Annual,353,Low,Active,16.77,1.66
POL000000315,CUST00005370,Commercial,Corporate Partner,AGT001980,2021-11-12,2022-11-12,2511353,65476,Monthly,482,Medium,Cancelled,6.62,4.63
POL000000316,CUST00028538,Term Life,Agent,AGT000239,2022-07-23,2023-07-23,4763872,45277,Quarterly,382,Low,Lapsed,17.78,0.45
POL000000317,CUST00027539,Motor,Corporate Partner,AGT000912,2024-01-20,2025-01-19,447977,20127,Annual,443,Low,Active,16.01,3.52
POL000000318,CUST00042502,Personal Accident,Online,AGT001582,2019-03-10,2020-03-09,1603866,8069,Quarterly,509,Medium,Expired,14.83,0.25
POL000000319,CUST00037971,Term Life,Direct,AGT004439,2022-12-04,2023-12-04,11061574,10033,Monthly,504,Medium,Expired,8.73,0.98
POL000000320,CUST00076459,Travel,Bancassurance,AGT000402,2024-12-30,2025-12-30,366270,2502,Monthly,345,Low,Expired,7.7,2.46
POL000000321,CUST00067175,Travel,Direct,AGT002378,2026-02-17,2027-02-17,251752,5267,Annual,380,Low,Active,18.61,0.69
POL000000322,CUST00027950,Health,Online,AGT001485,2020-04-06,2025-04-05,812882,20325,Quarterly,404,Low,Active,0.02,2.85
POL000000323,CUST00049613,Term Life,Bancassurance,AGT004209,2025-02-05,2026-02-05,6726115,14651,Monthly,344,Low,Active,13.14,2.74
POL000000324,CUST00090699,Travel,Bancassurance,AGT001066,2020-05-12,2040-05-07,474502,3661,Half-Yearly,320,Low,Active,10.1,1.87
POL000000325,CUST00099813,Health,Broker,AGT003945,2021-07-25,2026-07-24,746354,26008,Half-Yearly,481,Medium,Expired,13.85,1.55
POL000000326,CUST00034891,Health,Online,AGT002251,2019-11-12,2020-11-11,472935,23193,Monthly,429,Low,Lapsed,11.53,2.77
POL000000327,CUST00097330,Health,Online,AGT004659,2021-08-11,2031-08-09,804447,14185,Annual,415,Low,Active,12.76,3.25
POL000000328,CUST00062003,Health,Direct,AGT000885,2025-10-21,2026-10-21,707733,42414,Annual,451,Low,Active,15.76,2.42
POL000000329,CUST00018082,Personal Accident,Broker,AGT004643,2019-12-18,2024-12-16,861006,6301,Annual,444,Low,Active,15.87,0.05
POL000000330,CUST00069174,Travel,Bancassurance,AGT004429,2020-12-03,2021-12-03,184913,3700,Annual,393,Low,Active,4.9,4.38
POL000000331,CUST00079239,Health,Broker,AGT004428,2021-12-03,2026-12-02,443092,25466,Half-Yearly,528,Medium,Active,10.45,2.44
POL000000332,CUST00029696,Home,Agent,AGT004604,2024-02-29,2044-02-24,3881789,8829,Monthly,483,Medium,Active,2.14,4.24
POL000000333,CUST00002742,Health,Broker,AGT002572,2022-11-06,2032-11-03,994538,18274,Annual,448,Low,Active,19.7,2.93
POL000000334,CUST00017141,Whole Life,Online,AGT000676,2020-11-16,2021-11-16,5641007,29718,Monthly,412,Low,Active,2.9,1.78
POL000000335,CUST00049706,Health,Agent,AGT002686,2019-01-09,2020-01-09,590044,30412,Annual,324,Low,Active,17.42,1.7
POL000000336,CUST00010441,Health,Corporate Partner,AGT001266,2026-05-27,2027-05-27,693975,16504,Annual,420,Low,Expired,10.16,0.53
POL000000337,CUST00046872,Term Life,Bancassurance,AGT001922,2021-08-21,2022-08-21,4428058,17202,Annual,410,Low,Lapsed,13.92,0.49
POL000000338,CUST00085070,Term Life,Direct,AGT004319,2022-10-04,2032-10-01,7607870,18767,Annual,309,Low,Active,12.4,0.43
POL000000339,CUST00098769,Health,Broker,AGT004798,2025-01-17,2030-01-16,878631,9966,Monthly,523,Medium,Cancelled,5.16,0.51
POL000000340,CUST00079867,Commercial,Broker,AGT001253,2021-11-24,2026-11-23,7398537,61507,Monthly,315,Low,Active,14.68,2.5
POL000000341,CUST00048122,Commercial,Online,AGT003881,2022-12-26,2023-12-26,12057496,32823,Monthly,350,Low,Cancelled,6.08,2.71
POL000000342,CUST00076997,Health,Bancassurance,AGT003549,2022-08-22,2023-08-22,1184373,17180,Monthly,345,Low,Active,8.61,4.7
POL000000343,CUST00043013,Motor,Broker,AGT004596,2020-01-31,2021-01-30,723694,21851,Annual,423,Low,Active,5.91,2.7
POL000000344,CUST00077825,Term Life,Corporate Partner,AGT003713,2019-01-06,2020-01-06,5830827,20782,Annual,383,Low,Active,17.08,4.72
POL000000345,CUST00021487,Home,Corporate Partner,AGT000615,2025-02-27,2026-02-27,3453610,5544,Annual,517,Medium,Active,19.21,1.09
POL000000346,CUST00004052,Motor,Online,AGT000682,2024-07-29,2025-07-29,421903,9629,Annual,506,Medium,Active,5.84,2.79
POL000000347,CUST00040345,Motor,Bancassurance,AGT004080,2024-06-26,2025-06-26,381501,18576,Monthly,344,Low,Active,13.98,2.29
POL000000348,CUST00003654,Health,Agent,AGT000890,2025-06-12,2026-06-12,681011,21444,Half-Yearly,410,Low,Active,8.06,4.2
POL000000349,CUST00098315,Commercial,Corporate Partner,AGT001869,2023-09-19,2024-09-18,3168668,57127,Quarterly,593,Medium,Lapsed,6.3,3.51
POL000000350,CUST00073519,Term Life,Corporate Partner,AGT002379,2025-04-19,2026-04-19,2586829,19629,Annual,318,Low,Expired,11.27,1.48
POL000000351,CUST00074012,Term Life,Corporate Partner,AGT002528,2026-07-25,2046-07-20,1691092,12095,Half-Yearly,373,Low,Active,5.49,1.71
POL000000352,CUST00069197,Motor,Corporate Partner,AGT001588,2019-03-25,2039-03-20,1148151,18459,Annual,500,Medium,Active,4.68,0.77
POL000000353,CUST00084655,Health,Corporate Partner,AGT001360,2019-02-25,2020-02-25,320186,14736,Monthly,278,Low,Lapsed,17.43,3.66
POL000000354,CUST00043698,Motor,Broker,AGT002653,2019-05-29,2020-05-28,633339,10447,Monthly,311,Low,Active,15.04,4.94
POL000000355,CUST00052474,Health,Agent,AGT003057,2022-10-25,2023-10-25,459613,13078,Annual,427,Low,Lapsed,18.22,4.79
POL000000356,CUST00015751,Motor,Direct,AGT004100,2022-09-02,2027-09-01,1362316,13310,Annual,434,Low,Expired,12.91,1.35
POL000000357,CUST00086545,Health,Corporate Partner,AGT001435,2022-12-14,2023-12-14,875649,31470,Quarterly,456,Low,Active,19.67,0.39
POL000000358,CUST00007235,Motor,Corporate Partner,AGT002670,2021-02-05,2022-02-05,764428,30698,Quarterly,375,Low,Lapsed,12.11,2.67
POL000000359,CUST00058077,Motor,Broker,AGT001752,2020-02-13,2030-02-10,521584,7373,Monthly,417,Low,Active,14.16,0.08
POL000000360,CUST00067000,Commercial,Online,AGT002494,2026-08-07,2027-08-07,1891649,35448,Quarterly,392,Low,Active,2.99,4.62
